input1	input2	label
a	auth	uth
o	archaeological	archaelgical
e	inspect	inspct
r	thrice	thice
n	babylon	babylo
i	gina	gna
u	sugababes	sgababes
e	edison	dison
u	casualty	casalty
r	rsa	sa
r	rcw	cw
s	musings	muing
t	whistler	whisler
s	poses	poe
r	airfares	aifaes
i	huntsville	huntsvlle
h	ths	ts
n	noir	oir
l	eli	ei
s	layouts	layout
n	evan	eva
c	servicemagic	serviemagi
u	mushroom	mshroom
d	designate	esignate
s	scent	cent
l	sequel	seque
m	gymnastics	gynastics
i	titanic	ttanc
n	knob	kob
s	wolves	wolve
x	exquisite	equisite
h	herpes	erpes
r	upward	upwad
t	sentenced	senenced
d	dundee	unee
t	newsgator	newsgaor
c	principe	prinipe
l	contractual	contractua
q	acquiring	acuiring
i	judging	judgng
c	unchanged	unhanged
c	kicking	kiking
e	meg	mg
o	akron	akrn
s	fines	fine
s	grasp	grap
r	streak	steak
n	ounce	ouce
t	thirteen	hireen
a	tragic	trgic
h	theodore	teodore
e	buena	buna
e	irrelevant	irrlvant
l	professionally	professionay
b	liberties	lierties
d	sounding	souning
d	rebounds	rebouns
l	milano	miano
c	compressor	ompressor
o	toast	tast
y	happily	happil
o	hooked	hked
h	samantha	samanta
r	shrink	shink
k	knox	nox
k	khz	hz
e	webmail	wbmail
o	carcinoma	carcinma
t	taipei	aipei
u	unesco	nesco
m	mutually	utually
e	stance	stanc
a	aps	ps
k	kumar	umar
a	beaded	beded
i	remembering	rememberng
c	boca	boa
e	exodus	xodus
a	compartment	comprtment
m	gemini	geini
y	kinky	kink
a	brittany	brittny
o	dove	dve
t	testified	esified
s	iis	ii
h	cunningham	cunningam
v	derive	derie
f	affinity	ainity
a	presbyterian	presbyterin
e	supervisory	suprvisory
n	pretend	preted
s	ostg	otg
h	buddhism	buddism
s	amnesty	amnety
c	chiropractic	hiroprati
b	borrower	orrower
u	gloucester	glocester
r	warrants	waants
n	owens	owes
i	fairness	farness
l	needles	needes
l	coll	co
g	throughput	throuhput
o	quota	quta
t	netbsd	nebsd
e	discreet	discrt
c	misplace	misplae
e	versa	vrsa
p	imp	im
i	serviced	servced
c	mack	mak
s	sung	ung
l	lowell	owe
c	whichever	whihever
s	starr	tarr
e	elliot	lliot
r	opener	opene
u	uae	ae
n	vaccines	vaccies
h	chooses	cooses
c	tuscany	tusany
a	jigsaw	jigsw
b	jumbo	jumo
e	crowded	crowdd
t	tickling	ickling
d	unspecified	unspecifie
w	wee	ee
s	jsp	jp
n	turbine	turbie
r	unreal	uneal
s	wounds	wound
p	percentages	ercentages
a	advisers	dvisers
n	manufactures	maufactures
i	physiological	physologcal
l	lett	ett
a	maths	mths
n	addison	addiso
s	charters	charter
i	generalized	generalzed
t	unprecedented	unprecedened
b	probes	proes
f	frustration	rustration
i	flint	flnt
y	dummy	dumm
y	financially	financiall
k	awake	awae
t	sanitation	saniaion
a	americana	mericn
v	swivel	swiel
a	ally	lly
v	dissolved	dissoled
l	cleanliness	ceaniness
p	complexes	comlexes
n	kung	kug
v	varsity	arsity
i	collectively	collectvely
i	insurer	nsurer
n	croatian	croatia
i	inhibition	nhbton
a	multicast	multicst
n	certifications	certificatios
t	burnt	burn
l	solidarity	soidarity
f	frustrated	rustrated
h	muhammad	muammad
a	alma	lm
r	pradesh	padesh
g	ger	er
e	hanover	hanovr
v	inverse	inerse
o	clifton	cliftn
t	holt	hol
i	isis	ss
t	verdict	verdic
n	nominee	omiee
l	medals	medas
t	proton	proon
i	dickinson	dcknson
t	christi	chrisi
t	lister	liser
u	recurring	recrring
d	studs	stus
d	allegedly	allegely
o	rhetoric	rhetric
y	modifying	modifing
b	incubus	incuus
n	kaplan	kapla
i	impulse	mpulse
d	surveyed	surveye
t	creditors	crediors
u	dull	dll
i	tis	ts
i	cabins	cabns
e	commenced	commncd
o	ballroom	ballrm
m	employing	eploying
t	satellites	saellies
n	ignoring	igorig
n	linens	lies
t	stevenson	sevenson
c	coherent	oherent
t	beetle	beele
e	converts	convrts
m	majestic	ajestic
e	bicycles	bicycls
i	omni	omn
o	roast	rast
s	testers	teter
o	debuginfo	debuginf
t	complainant	complainan
o	inhibitor	inhibitr
c	clifford	lifford
a	knowledgeable	knowledgeble
a	critically	criticlly
c	composers	omposers
a	localities	loclities
w	owe	oe
m	jimi	jii
m	hummer	huer
e	reciprocal	rciprocal
e	accelerate	acclrat
r	hatred	hated
x	telefonsex	telefonse
s	questioning	quetioning
i	putative	putatve
i	manifest	manfest
o	indications	indicatins
e	petty	ptty
g	permitting	permittin
p	hyperlink	hyerlink
p	presario	resario
m	motorsports	otorsports
s	som	om
a	behave	behve
y	getaway	getawa
e	bees	bs
n	robbins	robbis
e	zeppelin	zpplin
x	felix	feli
y	shiny	shin
l	carmel	carme
c	encore	enore
a	smash	smsh
a	angelina	ngelin
l	kimberly	kimbery
e	unsure	unsur
r	braun	baun
t	destructive	desrucive
t	sockets	sockes
i	claimant	clamant
u	dinosaur	dinosar
p	psa	sa
t	tac	ac
a	ample	mple
o	countless	cuntless
d	ashland	ashlan
g	energies	eneries
l	dlp	dp
d	repealed	repeale
y	royce	roce
i	listeners	lsteners
b	abusive	ausive
o	sophomore	sphmre
c	antibiotics	antibiotis
l	landfill	andfi
a	warehousing	wrehousing
e	filesize	filsiz
i	merits	merts
c	scarf	sarf
t	strangers	srangers
r	garland	galand
v	voor	oor
b	celebrex	celerex
e	verisign	vrisign
i	riviera	rvera
t	apprentice	apprenice
s	obscure	obcure
n	napoleon	apoleo
g	registrations	reistrations
v	wavelength	waelength
o	glamour	glamur
o	slashdot	slashdt
a	transvestites	trnsvestites
h	hated	ated
l	cheerleaders	cheereaders
h	sigh	sig
r	trolley	tolley
r	principals	pincipals
i	sidney	sdney
r	friedman	fiedman
l	coolpix	coopix
p	spicy	sicy
l	blocker	bocker
w	tawnee	tanee
n	frankly	frakly
h	hud	ud
l	chronological	chronoogica
v	mov	mo
p	entrepreneurship	entrereneurshi
y	itinerary	itinerar
s	fools	fool
a	beard	berd
o	discoveries	discveries
i	percentile	percentle
e	linkage	linkag
m	economical	econoical
m	miniatures	iniatures
w	wedge	edge
s	adjusting	adjuting
o	mock	mck
p	peggy	eggy
t	bats	bas
a	patriots	ptriots
n	ruins	ruis
l	sheila	sheia
r	ripper	ippe
p	dependencies	deendencies
a	afp	fp
c	accomodation	aomodation
o	benton	bentn
f	mcafee	mcaee
a	chateau	chteu
e	denis	dnis
e	counselors	counslors
s	homestead	hometead
n	competitiveness	competitiveess
g	burger	burer
p	microscopy	microscoy
e	changer	changr
s	sergeant	ergeant
t	melt	mel
y	syrian	srian
h	hyper	yper
u	madthumbs	madthmbs
l	linkin	inkin
l	gmail	gmai
e	ned	nd
c	cypress	ypress
c	courtney	ourtney
t	cites	cies
u	utf	tf
e	scooters	scootrs
m	reserveamerica	reserveaerica
g	organisational	oranisational
s	prospectus	propectu
n	ezine	ezie
p	protectors	rotectors
v	reactive	reactie
e	interiors	intriors
m	encouragement	encourageent
d	clipboard	clipboar
n	disadvantages	disadvatages
g	gamer	amer
l	alexa	aexa
b	abbott	aott
t	tailor	ailor
o	pollutants	pllutants
r	directorate	diectoate
e	chocolates	chocolats
x	faux	fau
e	supervised	suprvisd
g	interpreting	interpretin
a	savvy	svvy
a	pascal	pscl
h	tha	ta
s	serenity	erenity
u	uploads	ploads
o	ore	re
t	pant	pan
i	sheridan	sherdan
g	gallons	allons
m	attainment	attainent
i	sanitary	santary
e	terri	trri
p	cooperate	cooerate
r	dreaming	deaming
m	norms	nors
s	implants	implant
t	fortunate	forunae
b	alibaba	aliaa
m	mushrooms	ushroos
s	hormones	hormone
e	hype	hyp
s	interpretations	interpretation
r	geoffrey	geoffey
s	faults	fault
a	addr	ddr
f	nfs	ns
a	silva	silv
s	grease	greae
o	diablo	diabl
y	urinary	urinar
a	cairns	cirns
n	institut	istitut
r	premise	pemise
d	epidemic	epiemic
r	prima	pima
d	condoms	conoms
t	rite	rie
v	directives	directies
a	cinnamon	cinnmon
l	zelda	zeda
a	lac	lc
h	discharged	discarged
b	alba	ala
o	underworld	underwrld
i	variants	varants
t	fetal	feal
s	palms	palm
a	lawsuits	lwsuits
d	seated	seate
e	lattice	lattic
d	dong	ong
e	realization	ralization
t	reportedly	reporedly
b	absorbed	asored
u	sirius	siris
r	chord	chod
d	edi	ei
z	kudoz	kudo
v	vous	ous
f	turf	tur
p	asphalt	ashalt
e	replay	rplay
o	improper	imprper
f	flavors	lavors
l	dilemma	diemma
l	rebuilding	rebuiding
l	livingston	ivingston
u	quickcheck	qickcheck
n	commenting	commetig
e	shifted	shiftd
n	tangible	tagible
o	smoked	smked
w	hawks	haks
i	ziff	zff
e	placebo	placbo
o	irons	irns
c	comet	omet
b	berg	erg
a	baltic	bltic
r	corrective	coective
n	competency	competecy
e	muse	mus
p	probing	robing
s	teachings	teaching
t	tyne	yne
o	lotto	ltt
e	fowler	fowlr
o	youngest	yungest
t	contingent	coningen
n	refreshing	refreshig
r	textures	textues
d	pid	pi
s	syrup	yrup
x	xii	ii
r	warmth	wamth
k	hawkins	hawins
e	dep	dp
s	lust	lut
e	correlated	corrlatd
e	augustine	augustin
i	dominion	domnon
v	verses	erses
s	seagate	eagate
y	nanotechnology	nanotechnolog
a	astronomical	stronomicl
e	solvent	solvnt
l	toggle	togge
l	luna	una
i	amplitude	ampltude
i	aesthetic	aesthetc
r	commercially	commecially
c	emc	em
i	dion	don
n	wolfgang	wolfgag
s	spacing	pacing
k	frameworks	framewors
c	completeness	ompleteness
g	irregular	irreular
r	barker	bake
s	solids	olid
g	mergers	merers
r	capturing	captuing
f	filtration	iltration
y	certify	certif
g	gpa	pa
c	consulted	onsulted
r	realised	ealised
u	cpus	cps
d	jude	jue
t	eighteen	eigheen
l	singular	singuar
a	incremental	incrementl
j	jennings	ennings
o	demons	demns
p	unacceptable	unaccetable
u	redistribute	redistribte
p	coping	coing
c	corr	orr
r	baxter	baxte
r	outbreak	outbeak
m	abdominal	abdoinal
b	sbin	sin
d	deficiencies	eficiencies
e	curved	curvd
t	milestone	milesone
r	erase	ease
e	lien	lin
p	nip	ni
s	bites	bite
o	prose	prse
a	marx	mrx
t	incidental	incidenal
n	toni	toi
u	arguing	arging
e	vein	vin
s	scalable	calable
l	hale	hae
a	swear	swer
n	intra	itra
e	bel	bl
o	clown	clwn
t	spontaneous	sponaneous
r	summers	summes
a	taboo	tboo
e	equestrian	qustrian
l	wetland	wetand
o	olson	lsn
e	methodologies	mthodologis
m	malicious	alicious
u	consume	consme
a	amazed	mzed
o	fourteen	furteen
o	legislators	legislatrs
c	volcano	volano
s	capacities	capacitie
t	fremont	fremon
e	skeleton	sklton
y	someday	someda
t	tsp	sp
s	sha	ha
c	suspects	suspets
a	displaced	displced
s	sounded	ounded
t	exporter	exporer
s	honesty	honety
a	dwarf	dwrf
r	mri	mi
m	hum	hu
b	bis	is
n	northeastern	ortheaster
e	ifdef	ifdf
c	shocks	shoks
e	rewarding	rwarding
i	killers	kllers
t	battalion	baalion
a	multicultural	multiculturl
a	lasers	lsers
c	candid	andid
c	schooling	shooling
t	dataset	daase
h	thornton	tornton
o	schoolgirl	schlgirl
r	caesar	caesa
r	savers	saves
p	powerpc	owerc
n	pines	pies
s	steelers	teeler
l	stellar	stear
o	davenport	davenprt
i	locating	locatng
m	monogram	onogra
h	philippe	pilippe
s	enhances	enhance
a	aix	ix
s	fucks	fuck
r	relational	elational
o	ornament	rnament
i	graffiti	grafft
t	cassettes	cassees
i	pussies	pusses
r	urges	uges
i	sophie	sophe
d	doesnt	oesnt
f	tiff	ti
c	cnc	n
g	refrigeration	refrieration
g	attacking	attackin
o	microscope	micrscpe
t	houghton	houghon
o	countdown	cuntdwn
h	threaten	treaten
d	decker	ecker
n	natl	atl
t	bait	bai
t	extern	exern
b	badges	adges
e	enron	nron
e	kitten	kittn
e	codec	codc
a	broadcasts	brodcsts
i	brides	brdes
e	dent	dnt
k	checksum	checsum
i	stealing	stealng
s	bullets	bullet
h	emphasized	empasized
o	glossy	glssy
r	informations	infomations
a	haired	hired
l	directional	directiona
s	breeders	breeder
t	alterations	aleraions
o	pablo	pabl
e	lethal	lthal
b	biographical	iographical
i	confirms	confrms
v	cavity	caity
e	molded	moldd
d	vladimir	vlaimir
d	ida	ia
a	probate	probte
l	terrestrial	terrestria
a	decals	decls
c	completes	ompletes
s	beams	beam
r	props	pops
c	incense	inense
a	formulated	formulted
h	dough	doug
t	stool	sool
s	macs	mac
t	towing	owing
c	welch	welh
e	rosemary	rosmary
n	millionaire	millioaire
o	turquoise	turquise
r	archival	achival
m	seismic	seisic
e	exposures	xposurs
c	baccarat	baarat
e	boone	boon
b	substituted	sustituted
h	horde	orde
w	paperwork	paperork
y	mommy	momm
n	teenager	teeager
y	nanny	nann
r	suburb	subub
o	hutchinson	hutchinsn
m	smokers	sokers
r	cohort	cohot
o	succession	successin
l	declining	decining
s	alliances	alliance
u	sums	sms
p	lineup	lineu
e	averaged	avragd
t	hotspot	hospo
u	bellevue	belleve
l	glacier	gacier
u	pueblo	peblo
q	req	re
u	rigorous	rigoros
i	gigabit	ggabt
s	worksheet	workheet
e	allocate	allocat
e	relieve	rliv
a	aftermath	ftermth
a	roach	roch
l	clarion	carion
e	override	ovrrid
n	angus	agus
e	enthusiastic	nthusiastic
m	lame	lae
o	continuum	cntinuum
s	squeeze	queeze
e	feng	fng
s	sar	ar
y	burgundy	burgund
u	struggles	strggles
p	pep	e
e	farewell	farwll
h	soho	soo
h	ashes	ases
d	vanguard	vanguar
l	nylons	nyons
e	chipset	chipst
a	natal	ntl
s	locus	locu
n	msnbc	msbc
a	hillary	hillry
n	evenings	eveigs
e	misses	misss
e	troubles	troubls
f	factual	actual
i	carisoprodol	carsoprodol
t	tutoring	uoring
p	spectroscopy	sectroscoy
t	gemstone	gemsone
s	psc	pc
o	phonephone	phnephne
l	elton	eton
r	purity	puity
s	shaking	haking
e	unregistered	unrgistrd
n	witnessed	witessed
a	cellar	cellr
o	moto	mt
z	gonzalez	gonale
i	friction	frcton
e	prone	pron
i	valerie	valere
u	enclosures	enclosres
o	dior	dir
m	mer	er
a	equitable	equitble
f	fuse	use
o	lobster	lbster
s	pops	pop
a	osha	osh
d	judaism	juaism
e	goldberg	goldbrg
t	atlantis	alanis
d	amid	ami
s	onions	onion
r	preteen	peteen
n	bonding	bodig
i	insurers	nsurers
y	prototypes	prototpes
s	corinthians	corinthian
r	crosses	cosses
v	proactive	proactie
s	issuer	iuer
e	uncomfortable	uncomfortabl
v	sylvia	sylia
u	furnace	frnace
p	sponsoring	sonsoring
s	poisoning	poioning
l	doubled	doubed
i	malaysian	malaysan
e	clues	clus
m	inflammation	inflaation
i	rabbits	rabbts
i	icc	cc
s	transported	tranported
c	crews	rews
e	easton	aston
d	goodwill	goowill
g	sentencing	sentencin
u	bulldogs	blldogs
i	worthwhile	worthwhle
o	ideology	idelgy
o	anxious	anxius
f	tariffs	taris
o	norris	nrris
e	cervical	crvical
i	baptism	baptsm
r	cutlery	cutley
o	overlooking	verlking
l	tallahassee	taahassee
u	userpic	serpic
o	knot	knt
r	attribution	attibution
r	rad	ad
t	gut	gu
d	staffordshire	stafforshire
a	factories	fctories
a	acta	ct
s	swords	word
a	advancing	dvncing
p	yep	ye
e	timed	timd
o	evolve	evlve
u	yuan	yan
e	iec	ic
f	differs	diers
a	esa	es
s	suspicious	upiciou
a	leased	lesed
r	subscribed	subscibed
t	tate	ae
t	starters	sarers
u	dartmouth	dartmoth
i	brewing	brewng
c	coop	oop
m	uml	ul
u	bur	br
s	blossom	bloom
r	scare	scae
n	confessions	cofessios
e	bergen	brgn
w	lowered	loered
r	kris	kis
e	thief	thif
s	prisons	prion
u	pictured	pictred
m	feminine	feinine
f	sizeof	sizeo
b	grabbed	graed
c	rocking	roking
p	spi	si
s	nichols	nichol
g	regs	res
e	blackwell	blackwll
d	fulfilled	fulfille
s	sweets	weet
u	nautical	natical
m	imprisonment	iprisonent
l	employs	empoys
n	gutenberg	guteberg
e	bubbles	bubbls
s	ashton	ahton
e	pitcher	pitchr
i	shinedown	shnedown
s	standby	tandby
m	judgments	judgents
a	muscular	musculr
t	motif	moif
l	illnesses	inesses
m	plum	plu
a	saloon	sloon
y	prophecy	prophec
t	loft	lof
i	arin	arn
e	unisex	unisx
s	historian	hitorian
w	wallets	allets
f	identifiable	identiiable
l	elm	em
i	facsimile	facsmle
h	hurts	urts
a	ethanol	ethnol
s	cannabis	cannabi
f	folded	olded
s	rsvp	rvp
s	sofia	ofia
n	dynamically	dyamically
r	comprise	compise
r	grenadines	genadines
p	lump	lum
r	constr	const
d	disposed	ispose
l	subtitle	subtite
c	chestnut	hestnut
b	librarians	lirarians
r	engraved	engaved
t	halt	hal
t	alta	ala
m	manson	anson
c	autocad	autoad
s	pastoral	patoral
p	unpaid	unaid
o	ghosts	ghsts
r	powerbook	powebook
s	doubts	doubt
i	locality	localty
a	substantive	substntive
i	bulletins	bulletns
r	worries	woies
g	hug	hu
e	rejects	rjcts
p	spear	sear
l	nigel	nige
f	referee	reeree
t	transporter	ransporer
j	jolie	olie
w	swinger	singer
a	broadly	brodly
a	ethereal	etherel
d	crossroads	crossroas
r	aero	aeo
i	constructing	constructng
t	smoothly	smoohly
p	parsons	arsons
y	bury	bur
n	infiniti	ifiiti
l	blanc	banc
o	autonomy	autnmy
e	bounded	boundd
p	ppl	l
u	williamsburg	williamsbrg
i	insist	nsst
h	birch	birc
s	supp	upp
l	slash	sash
s	snyder	nyder
i	budgeting	budgetng
x	exercised	eercised
s	backpacks	backpack
t	detecting	deecing
a	resale	resle
s	mikes	mike
l	howell	howe
d	digestive	igestive
a	scalar	sclr
e	entertain	ntrtain
d	cinderella	cinerella
d	unresolved	unresolve
s	sesame	eame
h	hep	ep
t	duct	duc
u	touches	toches
s	seiko	eiko
o	electromagnetic	electrmagnetic
a	arial	ril
s	tos	to
o	joanne	janne
o	housewife	husewife
a	zoofilia	zoofili
l	hcl	hc
p	pursued	ursued
t	validated	validaed
d	lend	len
c	sco	so
v	corvette	corette
t	yachts	yachs
a	stacy	stcy
c	christie	hristie
l	unrelated	unreated
l	lois	ois
l	levi	evi
t	annotate	annoae
l	stimulating	stimuating
n	mont	mot
a	joomla	jooml
s	misuse	miue
i	helix	helx
m	cosmos	cosos
l	speculation	specuation
e	dixie	dixi
s	pans	pan
o	enforced	enfrced
l	legion	egion
v	env	en
u	fulfillment	flfillment
b	biomass	iomass
n	assertion	assertio
h	phs	ps
e	hierarchical	hirarchical
i	lesions	lesons
s	shook	hook
h	lincolnshire	lincolnsire
c	financed	finaned
s	dismissal	dimial
a	surnames	surnmes
a	mah	mh
d	reconditioned	reconitione
k	shocking	shocing
g	allergic	alleric
r	overland	oveland
d	prolonged	prolonge
a	isaiah	isih
e	backbone	backbon
b	abn	an
s	unanimously	unanimouly
l	eliminates	eiminates
e	sausage	sausag
c	addict	addit
m	matte	atte
i	neighboring	neghborng
c	uncommon	unommon
a	centralized	centrlized
f	stratford	stratord
h	heidi	eidi
e	melanie	mlani
o	objections	bjectins
u	unpublished	npblished
e	ames	ams
r	slaughter	slaughte
t	enlightenment	enlighenmen
o	pistol	pistl
s	juniors	junior
o	rockets	rckets
c	secunia	seunia
n	metering	meterig
u	seymour	seymor
c	genetically	genetially
z	zebra	ebra
a	runway	runwy
a	arithmetic	rithmetic
e	supposedly	supposdly
s	admits	admit
a	bombay	bomby
o	originals	riginals
n	enrichment	erichmet
h	chennai	cennai
o	milford	milfrd
b	buckle	uckle
a	bartlett	brtlett
f	fetch	etch
k	kitchens	itchens
n	ions	ios
h	asshole	assole
a	wat	wt
e	rey	ry
i	divers	dvers
a	faroe	froe
s	townsend	townend
a	blackburn	blckburn
l	glendale	gendae
p	speedway	seedway
e	founders	foundrs
e	sweatshirts	swatshirts
d	sundays	sunays
u	upside	pside
l	admiral	admira
y	yay	a
p	patron	atron
h	sandwiches	sandwices
n	sinclair	siclair
e	boiler	boilr
e	anticipate	anticipat
a	activex	ctivex
l	logon	ogon
u	induce	indce
n	annapolis	aapolis
i	padding	paddng
r	recruiter	ecuite
o	popcorn	ppcrn
s	espanol	epanol
e	disadvantaged	disadvantagd
n	trong	trog
a	diagonal	digonl
n	unite	uite
c	cracked	raked
b	debtor	detor
k	polk	pol
e	mets	mts
i	niue	nue
h	shear	sear
o	mortal	mrtal
i	sovereignty	soveregnty
e	supermarket	suprmarkt
f	franchises	ranchises
m	rams	ras
c	cleansing	leansing
f	mfr	mr
o	boo	b
h	hmmm	mmm
e	genomic	gnomic
g	gown	own
d	helpdesk	helpesk
p	ponds	onds
y	archery	archer
r	refuses	efuses
d	excludes	exclues
a	afb	fb
s	sabbath	abbath
i	ruin	run
t	trump	rump
e	nate	nat
d	escaped	escape
u	precursor	precrsor
m	mates	ates
d	adhd	ah
i	avian	avan
x	exe	ee
s	stella	tella
i	visas	vsas
a	matrices	mtrices
a	anyways	nywys
e	xtreme	xtrm
g	passages	passaes
g	etiology	etioloy
e	cereal	cral
o	comprehension	cmprehensin
l	tcl	tc
o	tow	tw
e	resolving	rsolving
o	mellon	melln
d	drills	rills
m	webmd	webd
l	alexandra	aexandra
m	champ	chap
a	personalised	personlised
s	hospice	hopice
s	zerodegrees	zerodegree
n	agreeing	agreeig
s	qos	qo
o	exhibitor	exhibitr
r	rented	ented
s	deductions	deduction
g	harrisburg	harrisbur
b	brushed	rushed
a	augmentation	ugmenttion
o	otto	tt
y	annuity	annuit
e	assortment	assortmnt
e	credible	crdibl
a	sportswear	sportswer
t	cultured	culured
g	importing	importin
l	deliberately	deiberatey
e	recap	rcap
n	openly	opely
d	toddlers	tolers
s	astro	atro
l	crawl	craw
l	chanel	chane
t	theo	heo
r	sparkling	spakling
j	jabber	abber
h	hgh	g
d	bindings	binings
o	convincing	cnvincing
e	rotate	rotat
f	flaws	laws
e	este	st
c	tracing	traing
a	deviations	devitions
e	incomes	incoms
e	fema	fma
s	subwoofer	ubwoofer
n	amortization	amortizatio
r	neurology	neuology
a	ack	ck
g	fragile	fraile
j	jeremiah	eremiah
a	sapiens	spiens
t	nyt	ny
l	olsen	osen
b	serbian	serian
t	radiator	radiaor
i	hai	ha
i	competencies	competences
i	restoring	restorng
z	sanchez	sanche
n	rushing	rushig
o	behold	behld
t	amherst	amhers
l	alteration	ateration
t	hotspots	hospos
t	trainee	rainee
i	nielsen	nelsen
t	podcasting	podcasing
e	murdered	murdrd
e	centennial	cntnnial
n	tuna	tua
a	bluegrass	bluegrss
e	hazel	hazl
w	wipe	ipe
d	ledger	leger
r	scarlet	scalet
c	crushed	rushed
m	acronyms	acronys
u	laughs	laghs
i	connie	conne
o	autographed	autgraphed
r	referendum	efeendum
n	modulation	modulatio
t	statues	saues
t	depths	dephs
e	spices	spics
n	communion	commuio
l	loader	oader
e	uncertainties	uncrtaintis
s	colonies	colonie
o	followers	fllwers
w	caldwell	caldell
y	latency	latenc
h	themed	temed
m	messy	essy
u	squadron	sqadron
e	bei	bi
d	dmc	mc
e	rupee	rup
m	ments	ents
u	subsidy	sbsidy
l	demolition	demoition
e	irene	irn
p	empowerment	emowerment
y	felony	felon
n	lungs	lugs
s	monuments	monument
v	veronica	eronica
r	filtered	filteed
s	replacements	replacement
w	growers	groers
c	vinci	vini
u	subtitles	sbtitles
j	adj	ad
g	gcse	cse
h	haul	aul
c	acupuncture	aupunture
l	workload	workoad
c	acknowledgement	aknowledgement
l	highlighting	highighting
l	duly	duy
d	roasted	roaste
t	tenders	enders
t	inviting	inviing
r	rig	ig
g	grassroots	rassroots
i	mick	mck
e	gentoo	gntoo
n	redevelopment	redevelopmet
a	mustard	mustrd
r	strait	stait
c	masterpiece	masterpiee
b	obey	oey
p	cellphone	cellhone
e	donkey	donky
x	sax	sa
j	jacks	acks
e	conceived	concivd
r	triggered	tiggeed
o	boasts	basts
y	praying	praing
s	oss	o
u	multiply	mltiply
i	intercourse	ntercourse
o	frontgate	frntgate
a	radial	rdil
r	mare	mae
y	routinely	routinel
c	instructed	instruted
t	stole	sole
y	kirby	kirb
o	armour	armur
r	summarized	summaized
e	avalanche	avalanch
c	asc	as
r	northampton	nothampton
o	uploading	uplading
a	manuscripts	mnuscripts
