input1	input2	input3	label
h	j	cjfzlhdk	cjhfzlhdk
y	z	hmzfbxl	hmzyfbxl
g	s	lthmpqjds	lthmpqjdsg
j	g	gtzkwdjf	gjtzkwdjf
y	g	wgvdjhz	wgyvdjhz
x	d	dgwfzmjvr	dxgwfzmjvr
m	q	trxql	trxqml
d	x	rxsgtjb	rxdsgtjb
z	w	fgdbvwtc	fgdbvwztc
v	w	cwhsl	cwvhsl
j	f	tfxdvnqshmkg	tfjxdvnqshmkg
b	c	fcwr	fcbwr
y	j	pnljwcbxh	pnljywcbxh
w	w	fvwpdts	fvwwpdts
z	s	skdv	szkdv
h	n	nxr	nhxr
b	h	rmchflpw	rmchbflpw
v	c	cmghzdqsn	cvmghzdqsn
t	l	lhp	lthp
i	z	tkwhjfzm	tkwhjfzim
k	h	fgqh	fgqhk
x	w	nkwhg	nkwxhg
c	j	cfzvjrgd	cfzvjcrgd
c	l	shlkzv	shlckzv
u	s	smxhrnd	sumxhrnd
v	d	dxkqj	dvxkqj
j	c	chfnl	cjhfnl
l	r	kbtrx	kbtrlx
o	p	rzhfcpm	rzhfcpom
t	l	vdtwlpmc	vdtwltpmc
c	k	vlndkw	vlndkcw
d	b	fsgzmkqb	fsgzmkqbd
y	v	hnfxvpz	hnfxvypz
k	g	cxqsgkrdtlfn	cxqsgkkrdtlfn
l	w	lfpzkwgd	lfpzkwlgd
t	f	mvwjcghzqsfk	mvwjcghzqsftk
s	l	glnrdhcf	glsnrdhcf
j	m	lmt	lmjt
z	h	lckhzfrjnt	lckhzzfrjnt
v	m	pnzrm	pnzrmv
e	h	gprdhq	gprdheq
h	f	flmhcjk	fhlmhcjk
q	c	vrxcslbktzdw	vrxcqslbktzdw
h	r	bsvdlwxkr	bsvdlwxkrh
r	s	wzxjsv	wzxjsrv
u	n	nhjl	nuhjl
w	s	xlndsgkq	xlndswgkq
h	z	rpskzngt	rpskzhngt
x	m	hvtmn	hvtmxn
l	k	mrlskqh	mrlsklqh
w	r	tcdrbmlswh	tcdrwbmlswh
v	d	vdxm	vdvxm
k	n	sgn	sgnk
t	x	gpmxnhcqr	gpmxtnhcqr
v	g	hgvq	hgvvq
i	h	drkzhsp	drkzhisp
e	z	mqzr	mqzer
d	r	rqst	rdqst
m	r	rdgvfsq	rmdgvfsq
s	x	klzpfbgx	klzpfbgxs
j	b	hpksbdzw	hpksbjdzw
m	v	lhcv	lhcvm
x	f	flbtnr	fxlbtnr
r	h	shnxbzr	shrnxbzr
g	b	vpsfqbh	vpsfqbgh
t	g	cxwgdrpt	cxwgtdrpt
z	d	xlhjsdnrmt	xlhjsdznrmt
c	w	nrkfdmzxsgw	nrkfdmzxsgwc
j	m	znqcvmk	znqcvmjk
x	j	lkcdvmrwj	lkcdvmrwjx
e	n	jgvsxn	jgvsxne
x	x	zpcgqjwvnmxlf	zpcgqjwvnmxxlf
v	v	sdvhcg	sdvvhcg
w	t	txldwvq	twxldwvq
j	b	zdmbnjthcp	zdmbjnjthcp
p	k	rvsnzjkqd	rvsnzjkpqd
i	q	bpnqxvl	bpnqixvl
n	d	tlzdcxhrk	tlzdncxhrk
q	c	swzdc	swzdcq
y	q	gfnpkqsjtvlm	gfnpkqysjtvlm
j	c	pfxjkcl	pfxjkcjl
z	r	rnm	rznm
i	z	xcdvmnzlfjq	xcdvmnzilfjq
l	b	wqzpb	wqzpbl
d	c	hfzplc	hfzplcd
p	l	gzfdslnx	gzfdslpnx
i	r	gpdqrsxztc	gpdqrisxztc
q	b	xkgwzpvb	xkgwzpvbq
k	w	qfktjwbnrz	qfktjwkbnrz
x	l	ghfbwrlj	ghfbwrlxj
g	c	vngrwcx	vngrwcgx
o	j	jhbftwc	johbftwc
q	s	xdvhps	xdvhpsq
i	q	dqcpgtml	dqicpgtml
i	v	nxrchbv	nxrchbvi
x	s	srwxfpm	sxrwxfpm
c	p	qgrnfvbzspk	qgrnfvbzspck
l	l	dglfvknwpms	dgllfvknwpms
b	m	rjcmvsb	rjcmbvsb
v	z	bwzx	bwzvx
u	s	tgkrnfbvsjx	tgkrnfbvsujx
c	r	lzr	lzrc
v	p	dbp	dbpv
r	c	stpbcjdxvwglk	stpbcrjdxvwglk
y	h	qjgwvfhrm	qjgwvfhyrm
c	t	cqgt	cqgtc
v	q	smdwnq	smdwnqv
y	h	cqhwpkftg	cqhywpkftg
g	s	sjb	sgjb
w	j	jcrwv	jwcrwv
k	c	cpmtjl	ckpmtjl
w	s	nscf	nswcf
a	b	mnb	mnba
l	c	gkcqnsx	gkclqnsx
g	k	kqw	kgqw
x	v	kldhbqgjnv	kldhbqgjnvx
v	q	qbwjsr	qvbwjsr
w	z	jspkxwbhzv	jspkxwbhzwv
a	f	rzfl	rzfal
d	g	ktzgmhxj	ktzgdmhxj
x	l	jbvsxmngl	jbvsxmnglx
l	k	twlksdj	twlklsdj
i	z	hztq	hzitq
y	d	dzm	dyzm
n	f	ftw	fntw
d	h	wdsqmhb	wdsqmhdb
x	l	lpndz	lxpndz
h	b	zcgqmktbhjl	zcgqmktbhhjl
z	q	kqsmfj	kqzsmfj
a	k	kxfgbdc	kaxfgbdc
a	l	lfjp	lafjp
q	l	zxjlw	zxjlqw
f	k	brgjckz	brgjckfz
e	n	brnqcwvp	brneqcwvp
t	m	jvtxrslm	jvtxrslmt
k	g	xrgwds	xrgkwds
y	m	tspdjmh	tspdjmyh
t	h	rhxblfd	rhtxblfd
u	p	pkq	pukq
k	q	qgscvdx	qkgscvdx
m	k	rkwz	rkmwz
q	r	jrdxftqnw	jrqdxftqnw
i	p	plxzsqchv	pilxzsqchv
a	h	vlhxjs	vlhaxjs
c	k	zlmfxtkv	zlmfxtkcv
d	h	krsfngwtlxhq	krsfngwtlxhdq
y	z	dqpzvst	dqpzyvst
m	g	mhqljzbdg	mhqljzbdgm
s	m	dgskmhc	dgskmshc
s	l	xjfhcl	xjfhcls
q	x	rqldxmw	rqldxqmw
o	m	wxmljbftc	wxmoljbftc
n	m	hzcmnpl	hzcmnnpl
s	m	vdphgxljm	vdphgxljms
c	b	ghfrbklw	ghfrbcklw
w	z	lrcbz	lrcbzw
x	p	vqpmwrjfl	vqpxmwrjfl
y	t	fktd	fktyd
c	n	bpsknw	bpskncw
a	v	vknbhzwj	vaknbhzwj
v	p	jmkp	jmkpv
e	l	qlrm	qlerm
t	n	pkflnq	pkflntq
j	x	vjmxfkqcg	vjmxjfkqcg
b	s	xfcgsvp	xfcgsbvp
r	d	dcjbhwsqvprn	drcjbhwsqvprn
s	j	qjn	qjsn
o	h	ljhdfwsmz	ljhodfwsmz
f	f	fxzsn	ffxzsn
b	r	rhwjdlz	rbhwjdlz
p	v	tvrkjpqg	tvprkjpqg
l	f	wrxlsf	wrxlsfl
j	w	gdbw	gdbwj
y	z	tgrnz	tgrnzy
p	n	jmxnfcdsbkv	jmxnpfcdsbkv
w	s	smhfbptj	swmhfbptj
d	r	vzknqmbctr	vzknqmbctrd
b	p	tglp	tglpb
i	w	wxjdbl	wixjdbl
f	n	nplszmxd	nfplszmxd
g	r	qvrpfwhs	qvrgpfwhs
c	h	wxrfcpvh	wxrfcpvhc
q	d	gzxshmrcdn	gzxshmrcdqn
w	f	fldngtpv	fwldngtpv
a	t	twlr	tawlr
c	w	vwmj	vwcmj
f	k	rkhjwm	rkfhjwm
j	k	gxkfjbm	gxkjfjbm
y	m	lfrqmcgh	lfrqmycgh
i	h	thpgmk	thipgmk
f	q	fzhgqd	fzhgqfd
j	s	mlgkdxzsw	mlgkdxzsjw
h	v	qvtxdm	qvhtxdm
o	n	slhpnfzw	slhpnofzw
w	c	tnwfhpmcqbr	tnwfhpmcwqbr
o	d	wzndgmcps	wzndogmcps
w	b	fgbntmv	fgbwntmv
x	t	hrt	hrtx
q	d	zxbcdgk	zxbcdqgk
r	p	rqgjp	rqgjpr
a	n	mjnbk	mjnabk
i	d	dvzsrqw	divzsrqw
n	p	slxfwpcvnzk	slxfwpncvnzk
j	z	ghzvr	ghzjvr
m	x	pxdcbzg	pxmdcbzg
o	h	jghvtnq	jghovtnq
m	z	xvljscdz	xvljscdzm
w	k	dklpfhgmsb	dkwlpfhgmsb
x	f	flpm	fxlpm
c	z	mtvzwnkpxlgq	mtvzcwnkpxlgq
b	h	rcmlghzx	rcmlghbzx
j	l	mxltrhs	mxljtrhs
g	z	qgzv	qgzgv
c	c	qfcrhzwd	qfccrhzwd
b	t	jkcvt	jkcvtb
e	x	zfnxhvgd	zfnxehvgd
f	c	cwkfmvq	cfwkfmvq
m	q	csq	csqm
w	k	fhskrcngvpdq	fhskwrcngvpdq
t	z	tfvzrh	tfvztrh
t	m	gbdpm	gbdpmt
s	v	vkcj	vskcj
r	s	sjmpn	srjmpn
w	z	zbrglm	zwbrglm
e	m	gnxmhjdbw	gnxmehjdbw
y	g	zwtkxcfgb	zwtkxcfgyb
s	g	xgbzfknvq	xgsbzfknvq
j	d	xfwlgpdnb	xfwlgpdjnb
g	j	hvnkjx	hvnkjgx
l	l	tqlrn	tqllrn
m	x	ckrtpx	ckrtpxm
q	h	txjnlhgsd	txjnlhqgsd
q	g	mfsgpw	mfsgqpw
g	f	fngqdvrjs	fgngqdvrjs
w	x	dxcjlzbktv	dxwcjlzbktv
t	b	qnmgdpbvzw	qnmgdpbtvzw
n	d	jbzrvd	jbzrvdn
o	c	cnf	conf
n	m	tmkb	tmnkb
p	p	mrlzpjw	mrlzppjw
s	f	fbhpn	fsbhpn
m	q	bgdvjlcwmhsfrqn	bgdvjlcwmhsfrqmn
y	s	xfczs	xfczsy
d	t	gtq	gtdq
n	c	fwtcbx	fwtcnbx
a	d	fvhrkcwbd	fvhrkcwbda
k	d	qkcdlbpn	qkcdklbpn
i	v	gvh	gvih
r	s	zftsvhk	zftsrvhk
m	g	vngxpzjkf	vngmxpzjkf
k	f	wgfm	wgfkm
v	r	vhr	vhrv
d	d	djfgmnwk	ddjfgmnwk
b	w	gwsbqv	gwbsbqv
j	k	crxhk	crxhkj
u	c	wnkrvcxs	wnkrvcuxs
i	z	xwvfznmlp	xwvfzinmlp
d	k	kgnx	kdgnx
b	k	khjz	kbhjz
o	j	cnvjwsbt	cnvjowsbt
v	c	tcfwvlznjsh	tcvfwvlznjsh
a	r	qrjt	qrajt
z	b	pbzxct	pbzzxct
o	s	dgrzws	dgrzwso
a	t	sbhtq	sbhtaq
s	l	nfslbx	nfslsbx
r	s	xslrpqmnfzk	xsrlrpqmnfzk
x	m	zmdvj	zmxdvj
o	v	vxpl	voxpl
s	g	xngqfjcp	xngsqfjcp
w	g	dvnkgb	dvnkgwb
j	j	njq	njjq
m	c	bvgtdjxfckz	bvgtdjxfcmkz
y	l	mtxncbl	mtxncbly
k	q	wzgqmtdxp	wzgqkmtdxp
h	g	glh	ghlh
g	p	pnvrxfwdmzcj	pgnvrxfwdmzcj
d	z	fndsbgz	fndsbgzd
j	r	qsrhv	qsrjhv
r	j	gjtfmqzhxdsb	gjrtfmqzhxdsb
r	c	cjswkthf	crjswkthf
e	b	bgtfcjxnh	begtfcjxnh
s	n	grljxqnm	grljxqnsm
p	q	wbq	wbqp
h	p	hptqrjngbkdmc	hphtqrjngbkdmc
l	g	bgqsxprl	bglqsxprl
e	j	njlfxdpm	njelfxdpm
h	s	mxdjsvbz	mxdjshvbz
i	r	jtncqmrfw	jtncqmrifw
r	g	sldgxm	sldgrxm
j	p	rbtplwzn	rbtpjlwzn
e	b	blg	belg
i	z	zpjrkhwmqds	zipjrkhwmqds
c	x	xqlpnsdcfv	xcqlpnsdcfv
f	j	fvthjkg	fvthjfkg
z	r	rwngjh	rzwngjh
w	n	cnbqv	cnwbqv
i	v	zrpkcjbqvdx	zrpkcjbqvidx
f	g	bcjwgpzx	bcjwgfpzx
g	l	xcbklqvjrsh	xcbklgqvjrsh
h	h	xbglsjrfh	xbglsjrfhh
s	f	wxsfg	wxsfsg
e	g	qbshxkg	qbshxkge
u	q	xbthkjqndf	xbthkjqundf
p	p	rlqpzfmkwsg	rlqppzfmkwsg
n	t	ctmv	ctnmv
f	d	zqlpvdmfx	zqlpvdfmfx
g	d	kqlgnwtxfbhdj	kqlgnwtxfbhdgj
i	l	brfvlj	brfvlij
s	h	lphqrtg	lphsqrtg
w	h	jrmsbhg	jrmsbhwg
n	k	qlxkbdr	qlxknbdr
s	s	qxjsctmk	qxjssctmk
y	r	slknqcr	slknqcry
u	k	rnqgkwjzvsm	rnqgkuwjzvsm
g	r	skdcr	skdcrg
x	m	xmqwrv	xmxqwrv
a	f	shcfdpmxkg	shcfadpmxkg
a	d	phgdszbvtr	phgdaszbvtr
k	m	gbmhdt	gbmkhdt
d	f	jfnklt	jfdnklt
m	h	cmkdfzgph	cmkdfzgphm
h	z	lcwfmxdzbg	lcwfmxdzhbg
o	h	pbhqmcd	pbhoqmcd
v	x	xzrljpw	xvzrljpw
b	v	xvctwd	xvbctwd
b	r	lktrxvzb	lktrbxvzb
j	z	rcxsz	rcxszj
o	z	rgzbnhsk	rgzobnhsk
l	w	hzwl	hzwll
k	l	mnvlhjw	mnvlkhjw
i	m	pmf	pmif
o	m	lmk	lmok
l	d	bldhvp	bldlhvp
h	r	xtrgw	xtrhgw
u	x	slgmfzxd	slgmfzxud
e	j	vdxbpgcrj	vdxbpgcrje
o	k	qkpvsnbf	qkopvsnbf
x	k	sqgzblfk	sqgzblfkx
g	h	nxthwdbj	nxthgwdbj
p	n	qpdflnzwjsr	qpdflnpzwjsr
w	t	ntjpfhk	ntwjpfhk
s	j	xjlqrh	xjslqrh
u	p	trnvlpg	trnvlpug
g	q	wqg	wqgg
a	q	mxvqfw	mxvqafw
k	s	cqdzhsmjxf	cqdzhskmjxf
y	z	vxshntzr	vxshntzyr
r	z	fwzdqm	fwzrdqm
j	n	glnqmwrckj	glnjqmwrckj
i	v	qlkgtvm	qlkgtvim
w	t	tghjv	twghjv
b	s	bjkswg	bjksbwg
j	n	nkwsvbtrj	njkwsvbtrj
n	v	bhtvwdg	bhtvnwdg
d	z	zmsgkplqx	zdmsgkplqx
n	r	rcldqwx	rncldqwx
m	j	phbtvwj	phbtvwjm
j	f	thncjzqdmfgrl	thncjzqdmfjgrl
s	d	gszpd	gszpds
g	j	nhcqsjgt	nhcqsjggt
p	m	mbxts	mpbxts
c	f	tgfvcrp	tgfcvcrp
q	r	cnrgfv	cnrqgfv
r	x	lgxf	lgxrf
m	p	pxvt	pmxvt
t	t	tvln	ttvln
x	p	tbjpd	tbjpxd
y	k	kcvnsd	kycvnsd
c	r	fnbgxrlckhv	fnbgxrclckhv
m	s	zgrnvsctkhp	zgrnvsmctkhp
i	f	tfgnhzrqls	tfignhzrqls
e	t	wcdt	wcdte
d	g	npgqbldxh	npgdqbldxh
p	h	gth	gthp
k	r	rtd	rktd
r	r	phbr	phbrr
x	r	vgrfjms	vgrxfjms
d	z	dznb	dzdnb
p	z	znrhxpqd	zpnrhxpqd
r	c	sfdwc	sfdwcr
z	s	sxjrlhw	szxjrlhw
q	x	xtfmwdq	xqtfmwdq
b	s	tsrpnghd	tsbrpnghd
z	m	pdm	pdmz
z	r	cvgnrjp	cvgnrzjp
y	b	sknb	sknby
m	t	vtbhr	vtmbhr
e	k	tmxk	tmxke
s	n	rqbgxnc	rqbgxnsc
d	n	xcnqhrzlm	xcndqhrzlm
h	w	rwvch	rwhvch
k	w	mwhk	mwkhk
v	j	gbwhj	gbwhjv
l	x	xbm	xlbm
l	h	xghkzn	xghlkzn
a	j	zdbjl	zdbjal
y	x	xdqsmrtf	xydqsmrtf
u	n	gnhsxwj	gnuhsxwj
u	s	szrjkf	suzrjkf
e	h	lnxqdcth	lnxqdcthe
w	b	zqksdlbh	zqksdlbwh
v	q	gpbtqf	gpbtqvf
s	g	xfqgdsbhncpwj	xfqgsdsbhncpwj
s	s	hsq	hssq
p	n	njs	npjs
v	l	crlngjpkx	crlvngjpkx
x	s	tsphmn	tsxphmn
w	x	qrxdkz	qrxwdkz
k	v	vbwzl	vkbwzl
j	b	jvxzgrfhb	jvxzgrfhbj
o	k	xnlkv	xnlkov
y	c	pzsqlchjfvgk	pzsqlcyhjfvgk
h	r	pfvdrmb	pfvdrhmb
b	w	tvzmdcrwbxs	tvzmdcrwbbxs
x	r	rkctpdxl	rxkctpdxl
g	b	gbj	gbgj
b	j	lvgfqwnkj	lvgfqwnkjb
m	j	bjmtkv	bjmmtkv
h	g	tgcvjknqlz	tghcvjknqlz
m	f	sdpmknzlfh	sdpmknzlfmh
z	j	fxphrjb	fxphrjzb
d	n	rsqdlwfngtjm	rsqdlwfndgtjm
t	m	htmk	htmtk
c	k	jlcsmkt	jlcsmkct
c	z	zhctmswgqr	zchctmswgqr
g	h	hqczfgpk	hgqczfgpk
z	c	szwdhmcxnv	szwdhmczxnv
j	n	fbrxnjmw	fbrxnjjmw
c	q	mqnbtpjzh	mqcnbtpjzh
t	m	tvdcbjzxkfgm	tvdcbjzxkfgmt
d	w	wfvdn	wdfvdn
y	x	bcsxph	bcsxyph
e	n	mvbwpznl	mvbwpznel
u	n	wjgnx	wjgnux
g	s	tpfsl	tpfsgl
v	d	drhzjp	dvrhzjp
f	p	pbqr	pfbqr
x	m	dfbxmtlkj	dfbxmxtlkj
s	s	nftsgl	nftssgl
e	v	vzd	vezd
g	r	rhzjdcbn	rghzjdcbn
w	w	nmgvhxwkdt	nmgvhxwwkdt
d	q	znmqts	znmqdts
j	q	qxgpd	qjxgpd
d	k	cxdk	cxdkd
c	t	kltmzfh	kltcmzfh
c	z	wpdqxkcmhz	wpdqxkcmhzc
p	p	stjcgpb	stjcgppb
o	f	fpmd	fopmd
a	l	khgxlrczm	khgxlarczm
p	r	htwzfksrnmql	htwzfksrpnmql
p	q	tgcqxhrdv	tgcqpxhrdv
h	b	bwg	bhwg
h	d	xgtjrdv	xgtjrdhv
u	s	fzmkgjsq	fzmkgjsuq
x	s	pwxdskt	pwxdsxkt
a	q	kqb	kqab
v	c	fdxcn	fdxcvn
d	z	dgtzvlj	dgtzdvlj
v	q	kmzfqjhg	kmzfqvjhg
t	g	gxp	gtxp
v	j	jvnsmbgcfqrh	jvvnsmbgcfqrh
x	d	xdpwgbrcn	xdxpwgbrcn
p	z	crhlzks	crhlzpks
d	c	jkdblcr	jkdblcdr
y	s	rsfjcw	rsyfjcw
t	l	xqpfclw	xqpfcltw
i	l	slnfrbkgpv	slinfrbkgpv
b	k	fngpkmch	fngpkbmch
c	g	mgvjxfl	mgcvjxfl
h	b	zjdslbf	zjdslbhf
o	r	fsvtrljgxb	fsvtroljgxb
u	s	txlbnqcs	txlbnqcsu
e	b	tvbndqgkfs	tvbendqgkfs
e	l	zlqn	zleqn
k	s	qcprktvxs	qcprktvxsk
m	q	nsqgb	nsqmgb
w	f	rfnl	rfwnl
e	z	jkpmzc	jkpmzec
u	b	bgrxqsf	bugrxqsf
f	n	npdhxsw	nfpdhxsw
t	n	zptjknrx	zptjkntrx
l	p	cpxjhd	cplxjhd
u	c	xcprkv	xcuprkv
r	d	vhwcnfpqdrb	vhwcnfpqdrrb
u	c	kvhwjmctfq	kvhwjmcutfq
t	g	hkgvnqsxmc	hkgtvnqsxmc
p	x	fxdsmgh	fxpdsmgh
e	j	glbjrs	glbjers
l	l	dlxwkh	dllxwkh
k	g	dftlgsqkp	dftlgksqkp
i	h	cshpbv	cshipbv
r	m	mswrkzvnxdftp	mrswrkzvnxdftp
o	x	fdjhxcmp	fdjhxocmp
o	d	pnclbtqkd	pnclbtqkdo
q	t	ctgfkmvz	ctqgfkmvz
d	n	tfgzdnk	tfgzdndk
a	d	hfdplm	hfdaplm
d	d	tpldw	tplddw
b	j	sxkjhqpr	sxkjbhqpr
a	t	crt	crta
e	t	lct	lcte
f	r	vrqcz	vrfqcz
a	x	nfsxg	nfsxag
y	j	pmfxjgh	pmfxjygh
b	z	hxbqwpvnzg	hxbqwpvnzbg
j	v	nfcvk	nfcvjk
k	x	gbqxdvzpjlr	gbqxkdvzpjlr
j	m	mcvknj	mjcvknj
z	p	zdpsh	zdpzsh
o	h	hgzcjxnbk	hogzcjxnbk
p	h	pcqjmvht	pcqjmvhpt
g	x	cpkhgxbf	cpkhgxgbf
j	g	mhtnkrgqwcxj	mhtnkrgjqwcxj
h	z	jzscxmw	jzhscxmw
j	h	xfsmh	xfsmhj
a	n	nctbsjwhg	nactbsjwhg
g	x	xbd	xgbd
x	h	hnqr	hxnqr
v	c	cnph	cvnph
d	p	znqlgrbpvcx	znqlgrbpdvcx
c	r	rbfgxzdj	rcbfgxzdj
r	z	zrtnlvjfkbxhgsd	zrrtnlvjfkbxhgsd
c	f	tnpsljbfxzwh	tnpsljbfcxzwh
c	t	kztl	kztcl
v	t	cdtpwhg	cdtvpwhg
x	q	nlgsxdq	nlgsxdqx
b	h	vrnzshmw	vrnzshbmw
v	q	bqx	bqvx
q	c	ljpqzchtmb	ljpqzcqhtmb
o	b	bsfn	bosfn
h	k	wkvmbj	wkhvmbj
q	p	prkxjqhmtvwgs	pqrkxjqhmtvwgs
t	m	ldbjvmf	ldbjvmtf
i	s	lsnftj	lsinftj
u	w	slxbcdzwqmh	slxbcdzwuqmh
q	j	qdjk	qdjqk
o	l	jlbxftvhg	jlobxftvhg
i	p	psmqjf	pismqjf
e	x	txj	txej
k	t	tvlbx	tkvlbx
w	h	tvlhcnbkw	tvlhwcnbkw
m	b	lxnpgjzdb	lxnpgjzdbm
q	k	kfxlzm	kqfxlzm
w	j	kjzgdfh	kjwzgdfh
k	q	rqj	rqkj
x	f	xbqmfwdt	xbqmfxwdt
k	s	cksnzxpqfdt	cksknzxpqfdt
w	v	vdhkfstzn	vwdhkfstzn
r	x	lxzkvn	lxrzkvn
m	b	dpvb	dpvbm
b	p	fpgmkzqvn	fpbgmkzqvn
f	b	nfkblqwmjh	nfkbflqwmjh
t	k	kgthf	ktgthf
c	c	cjfrt	ccjfrt
b	b	pbdxlz	pbbdxlz
m	x	cjrxvlbskz	cjrxmvlbskz
f	c	rfvxdpswc	rfvxdpswcf
e	t	dwt	dwte
w	l	cznpjrtwslq	cznpjrtwslwq
p	q	dqrhvczgp	dqprhvczgp
c	w	nbxsjwtlrvd	nbxsjwctlrvd
p	k	qfvdkjtcgs	qfvdkpjtcgs
z	n	fnj	fnzj
d	s	ksxf	ksdxf
k	k	stzkcr	stzkkcr
k	j	klfqjmdnw	klfqjkmdnw
v	c	sdwchqkvm	sdwcvhqkvm
d	r	hjsfrbp	hjsfrdbp
y	j	fklxjvr	fklxjyvr
r	z	btz	btzr
b	w	qwsjznk	qwbsjznk
u	z	vszr	vszur
x	b	sjvxndpbrt	sjvxndpbxrt
l	q	btrwsfvq	btrwsfvql
k	b	rcfbjp	rcfbkjp
p	v	zctqpnvbs	zctqpnvpbs
k	w	rwtmdsbzlvc	rwktmdsbzlvc
i	j	jvd	jivd
g	l	gjlrdx	gjlgrdx
t	n	phvn	phvnt
y	g	shgzcktl	shgyzcktl
o	s	zglmkpnscqhjv	zglmkpnsocqhjv
t	r	pgrcwl	pgrtcwl
t	s	qjlsvc	qjlstvc
c	n	tdlvnfgz	tdlvncfgz
q	z	fczbk	fczqbk
g	k	wkg	wkgg
j	q	cqs	cqjs
v	v	mxqwsvfdb	mxqwsvvfdb
q	z	mbcdrfhzjvq	mbcdrfhzqjvq
j	r	drwntmvs	drjwntmvs
k	f	nwqzrxf	nwqzrxfk
g	g	vsg	vsgg
t	r	jfgslvhwrqn	jfgslvhwrtqn
d	p	prdfg	pdrdfg
l	n	sgnkfhvmjzdpw	sgnlkfhvmjzdpw
l	z	zknvjb	zlknvjb
u	h	dvmshz	dvmshuz
c	p	mrvfcbpwh	mrvfcbpcwh
w	p	wjpxk	wjpwxk
y	s	tbkdsrv	tbkdsyrv
e	x	jkcxrws	jkcxerws
m	j	fqj	fqjm
u	p	zqdvbtpcnjh	zqdvbtpucnjh
e	n	lvnh	lvneh
n	d	nzfrgcqdjm	nzfrgcqdnjm
x	g	fgnbv	fgxnbv
s	c	qcpg	qcspg
e	d	fjrkdbgxtnpq	fjrkdebgxtnpq
d	f	nvsbhmfq	nvsbhmfdq
o	g	lcrwg	lcrwgo
s	w	sqcw	sqcws
l	n	npcszjqr	nlpcszjqr
h	d	trdgx	trdhgx
p	m	fqmhpzsxvt	fqmphpzsxvt
o	w	wmbp	wombp
j	r	gklqcfpr	gklqcfprj
a	p	fvcqjntpxmdl	fvcqjntpaxmdl
j	k	qszjvkxfdh	qszjvkjxfdh
v	w	slqxnbdwv	slqxnbdwvv
k	p	sgpjm	sgpkjm
t	g	jxzgqsrk	jxzgtqsrk
q	w	swmdqj	swqmdqj
e	x	bprfxltkhmgq	bprfxeltkhmgq
q	k	smxngfk	smxngfkq
q	z	tzklm	tzqklm
t	x	qxvbhkt	qxtvbhkt
e	c	xctzbkj	xcetzbkj
c	b	wzrbqmxhvn	wzrbcqmxhvn
n	s	rvfjswbxdgn	rvfjsnwbxdgn
r	w	fwkbtrz	fwrkbtrz
a	f	fbvhgxz	fabvhgxz
n	r	csgwvfbr	csgwvfbrn
r	s	jtkswvgmq	jtksrwvgmq
u	s	kszqgf	ksuzqgf
r	r	sfkrvpdj	sfkrrvpdj
s	d	dmxf	dsmxf
n	p	shpkrc	shpnkrc
c	t	gtknzhj	gtcknzhj
d	p	dgpzfqn	dgpdzfqn
d	k	dnglhvmk	dnglhvmkd
a	p	lnshptj	lnshpatj
q	c	bnjmscfh	bnjmscqfh
r	v	xvjhpk	xvrjhpk
g	w	smlwg	smlwgg
a	c	vwtbcj	vwtbcaj
z	p	pkqnrt	pzkqnrt
x	c	hcz	hcxz
l	d	tchdwk	tchdlwk
s	n	fhkrtjspmgn	fhkrtjspmgns
k	c	scthvg	sckthvg
w	v	scvnmqhbk	scvwnmqhbk
p	s	khrsf	khrspf
x	w	pbwdztm	pbwxdztm
t	z	qsgzn	qsgztn
b	c	hncqxksgftjm	hncbqxksgftjm
g	p	pbqcr	pgbqcr
k	x	nxgmht	nxkgmht
g	f	mzfv	mzfgv
k	v	znglqhkmrvc	znglqhkmrvkc
u	m	gnbqmpkx	gnbqmupkx
c	w	qmcfvsgdwxlk	qmcfvsgdwcxlk
g	n	vpn	vpng
m	t	jtgvzbxnk	jtmgvzbxnk
z	x	wfxqr	wfxzqr
d	k	klg	kdlg
s	p	nlphgscxm	nlpshgscxm
r	n	nshmfklj	nrshmfklj
s	r	gdr	gdrs
v	t	mtd	mtvd
z	n	mgxrqnt	mgxrqnzt
d	r	brpqs	brdpqs
f	h	jgrshf	jgrshff
f	q	qjfbr	qfjfbr
t	r	jfpclrnxs	jfpclrtnxs
r	l	tlrxfpnk	tlrrxfpnk
g	t	twhpl	tgwhpl
u	k	nwfktm	nwfkutm
h	z	bgxjnvctzp	bgxjnvctzhp
u	w	wngmvxqbkf	wungmvxqbkf
m	g	zsrgjpxbq	zsrgmjpxbq
n	w	vrcmxsw	vrcmxswn
h	l	wjkfhsl	wjkfhslh
k	j	wcvjqxpl	wcvjkqxpl
q	c	vjbdwxrnc	vjbdwxrncq
m	v	khgfcvt	khgfcvmt
x	n	bszctfnp	bszctfnxp
t	j	dxkhtsbjgzr	dxkhtsbjtgzr
e	m	pvrmjk	pvrmejk
j	k	hsdnltxwfk	hsdnltxwfkj
a	v	kmzbv	kmzbva
e	z	mdkwscz	mdkwscze
w	t	hxtwzdsqmc	hxtwwzdsqmc
r	z	vcldmjnqz	vcldmjnqzr
x	z	fdzm	fdzxm
e	h	dngkbfhwc	dngkbfhewc
g	p	xvpjmqb	xvpgjmqb
m	l	fqsdphjclb	fqsdphjclmb
b	j	zrldxjsfkb	zrldxjbsfkb
s	m	mwz	mswz
h	c	gxcqdkbspl	gxchqdkbspl
h	p	pmthvlzdwx	phmthvlzdwx
