input1	input2	label
d	ndtqcskz	Yes
x	vcfnwr	No
h	ndzbqkv	No
l	nlc	Yes
p	ghcfzdms	No
f	xzfnl	Yes
l	qxrl	Yes
b	fcbrwqp	Yes
f	pctj	No
k	njrs	No
r	rsf	Yes
e	hmxgljnczw	No
c	xqjsphg	No
a	mchvdjk	No
h	xtqlwmgjf	No
p	pcxzjs	Yes
i	pwmcdxljtq	No
f	fsdvjq	Yes
f	vnfwdrsqbmczp	Yes
f	pdjm	No
b	pbq	Yes
w	qzbdxw	Yes
r	lbqstpdfwkvc	No
f	nzcwxb	No
m	tzrbks	No
t	fmjpz	No
d	pmlfswtbqhv	No
l	cfzjqvsgwdbh	No
l	plqncw	Yes
b	slwnrg	No
i	gqmsx	No
p	dsvjgfmhtz	No
z	kvnrw	No
d	vpnsrghmjxft	No
r	frbjlk	Yes
v	dcfzbgkshqt	No
l	skvlnqfxb	Yes
c	nlgcxzfd	Yes
o	vjznxqplbtd	No
m	chmwpkjtv	Yes
c	hztcmbx	Yes
k	btksmzdvc	Yes
y	cqmnxjt	No
c	qptwsjl	No
v	gzntv	Yes
p	wmglfxstn	No
v	bvp	Yes
d	qlhtndbvg	Yes
s	fqxvs	Yes
w	sgbfqdzvr	No
b	dfvprzx	No
c	kcprg	Yes
z	sjr	No
q	zhcfwvq	Yes
b	lfkndw	No
q	kvlshwbnr	No
i	lgskvfbjm	No
z	mktpfzbqwh	Yes
x	bpzwcxg	Yes
y	mqgb	No
g	cgm	Yes
q	vrqh	Yes
s	hwzt	No
h	hbxsn	Yes
o	hxmnldvws	No
c	czxsdb	Yes
y	wjbn	No
l	krhjtsz	No
t	gdvzphtnsw	Yes
l	nhtrzkjb	No
w	sctmxznqb	No
h	kcwrvlhs	Yes
s	spfjrvhlgw	Yes
k	kzvlcs	Yes
n	qjbgsvnx	Yes
n	wlvrqgcfphx	No
n	bnr	Yes
m	mvzn	Yes
y	ckx	No
v	fqwk	No
i	mkv	No
z	rvczwkb	Yes
h	pcg	No
z	pjwzhr	Yes
w	wsfc	Yes
r	mfgwqrshp	Yes
c	knmxbhdpzwqt	No
r	xkgjfpnw	No
y	vkdmnbjhq	No
m	mkfxhn	Yes
j	zsnhrtdj	Yes
k	cbmnzl	No
l	nzhlvtdw	Yes
u	kthgbpcfv	No
g	vzlsxkmjtd	No
g	xgb	Yes
x	lrgz	No
h	tfmcgrvhks	Yes
j	nqzvrmcpwj	Yes
n	nwpt	Yes
l	dbfwgj	No
e	xzmdf	No
z	jbzm	Yes
b	btnf	Yes
r	vhfndcr	Yes
e	qjbc	No
e	wrhftxmslgqz	No
r	fjcxvzsnqt	No
y	crmnstfk	No
d	vnjlrqbz	No
k	khmgnq	Yes
n	lrzpxkvgwjsf	No
o	tqxhscg	No
f	snfcbzt	Yes
x	swvrkqdc	No
d	wtf	No
n	jbvhmlzxqrs	No
w	trwpcxmjlq	Yes
b	tln	No
k	xbncmgfv	No
w	ldpmwjbtn	Yes
m	wzqbcvxldmgn	Yes
n	gwvmrt	No
z	ndbhwz	Yes
k	xrgtfdwcvm	No
a	scfmvw	No
q	chp	No
l	ktcqzw	No
n	gqnjh	Yes
s	hkvwcdgjzn	No
e	zxsdtg	No
h	kwgjqsfpnl	No
t	mlzrdpgq	No
v	gvcd	Yes
i	mfq	No
e	fcjbgpd	No
f	lxszgqhvdbk	No
r	djvkrbq	Yes
p	jwbc	No
g	xpvcbw	No
c	frc	Yes
i	hqcmxtjz	No
a	fbsmxwdt	No
x	slwjrngvzkpqm	No
m	szjckgtrhv	No
x	hft	No
f	zjdfn	Yes
c	zcnsdhvtxkbm	Yes
p	zbnpjv	Yes
o	vkgnhzbcs	No
s	ngcwdzr	No
k	sfzpvcd	No
t	dbzgxwjhsnkrlc	No
t	mhpfrs	No
s	qdgspn	Yes
j	mlwsjvq	Yes
z	cszgrd	Yes
l	smhztwbrxvl	Yes
d	bxvlsrqnkdwp	Yes
b	cbvqtskx	Yes
j	ckmjpzvxtf	Yes
n	gthlnr	Yes
p	kngpwd	Yes
u	vbrkzsfjdpx	No
x	qxhwc	Yes
e	kdjmrf	No
u	srv	No
o	bnxmkgvcqtsdjh	No
w	swx	Yes
f	nshzkfmtb	Yes
p	qncjrsbvp	Yes
z	cntvzrwgm	Yes
y	kbdqsfzhlg	No
c	rkfbtcqj	Yes
x	rnjqvlx	Yes
d	sqfghnl	No
o	lxrtdckhpf	No
z	xtprqg	No
j	cwjzdx	Yes
u	dqlcfpjrbz	No
v	vjnc	Yes
m	hkzfwm	Yes
q	klswxbdjq	Yes
q	dkx	No
u	rwzbvl	No
c	gqpmxcnf	Yes
a	jntdkv	No
b	tzfch	No
d	vxcpwlbdf	Yes
h	thksw	Yes
t	jdhqgn	No
x	svtzpjwqx	Yes
g	plsmgn	Yes
w	vmzcsqjrk	No
q	stlqbznkd	Yes
e	tpx	No
h	ftlxh	Yes
d	zhrqjtcmdk	Yes
a	cmqnj	No
d	spbnmfwd	Yes
j	bwhfxdnk	No
w	wdnxlfrtq	Yes
r	rfqwpvzdstl	Yes
k	hrcj	No
n	ghsr	No
t	qbtlsgcmd	Yes
g	lwjv	No
l	lcft	Yes
s	pwvzfhgsmd	Yes
x	nbqhgztdjskcrwx	Yes
j	zlxnjwfsmbvpk	Yes
w	ntqgsrkl	No
x	mtfxkglz	Yes
l	mqwltz	Yes
r	vxghdsb	No
w	xjqhnlfp	No
v	svgqdkf	Yes
w	jghktsv	No
z	rdxpgc	No
q	lqm	Yes
h	dvfjztln	No
r	hrgpdftszn	Yes
g	vndplkh	No
b	kclqzbhpr	Yes
n	nkbvf	Yes
t	skgtv	Yes
c	swl	No
x	bjfkhlrgc	No
c	hmckx	Yes
k	fhpkn	Yes
z	fzcxr	Yes
n	knhj	Yes
j	rjpvm	Yes
g	fxwgsnjbt	Yes
y	nhwf	No
j	mtkvnfg	No
r	cwjslnk	No
s	fszcxnrqj	Yes
q	wsqm	Yes
t	rcg	No
t	svtwbfg	Yes
r	cwrpqgs	Yes
r	tcbn	No
z	jrgwhdzscn	Yes
o	jdngq	No
v	rpnxd	No
d	kqsdjv	Yes
x	fzmxw	Yes
l	zqblrd	Yes
i	vhds	No
k	xlqpkw	Yes
t	tvhnl	Yes
m	ctqbzpvn	No
v	xgftd	No
b	ntzqrvwxp	No
z	kzqnjlh	Yes
w	tlqdhnmpwvk	Yes
e	vrzdhqtplfjgc	No
w	wxkln	Yes
b	rxgbdnvqzk	Yes
c	pkfmwbjzghsl	No
h	gwspfzq	No
z	dsv	No
o	rwl	No
m	mtzj	Yes
z	kfh	No
k	gjhr	No
t	tcfzslnprd	Yes
f	vqj	No
g	tbxdvrlwscf	No
q	gfdhxnz	No
x	bgqfz	No
h	jhfpv	Yes
a	wnrghbcdzt	No
u	ljs	No
t	tdngvcr	Yes
s	fjstlpznxhc	Yes
v	cdx	No
d	fmbrdq	Yes
u	cxdbmrj	No
t	hjts	Yes
x	xhwtnl	Yes
f	rkdvqgx	No
q	spqhknxc	Yes
a	fschtq	No
l	plfj	Yes
t	wdflct	Yes
q	skmgzbwq	Yes
c	pbh	No
f	fdvzg	Yes
f	lmrgczw	No
y	nhklwzsvtr	No
j	gqsxkmc	No
m	lbgtvpsn	No
t	xvkphntl	Yes
w	zvwhct	Yes
h	cxh	Yes
b	gxjpwtqkdfc	No
l	dmvlkscjw	Yes
c	crx	Yes
b	bfwltj	Yes
y	ndrzmkb	No
p	dfqkgn	No
q	jrdxgwq	Yes
k	khvgzn	Yes
e	mbv	No
p	cvjmwpthfndg	Yes
d	mwbzjfln	No
l	mcdbqg	No
v	sqbfvc	Yes
b	ztqnrd	No
z	fxgmkdshbzrpq	Yes
d	zhjnmfdvwsp	Yes
d	ljvpwctmd	Yes
j	pcbxvj	Yes
t	wnsmbzf	No
m	svdwbxzptjgm	Yes
b	bwvmrf	Yes
l	gfqrkmwlh	Yes
e	sbzlrxvd	No
u	jzhgr	No
c	lrdwbhnkpgt	No
v	kmvqc	Yes
b	jbgxtl	Yes
j	wpjndf	Yes
u	ghkwnvpcqr	No
i	cfxhtpd	No
j	twfljd	Yes
h	bcmshqpz	Yes
x	vldqngzwfr	No
j	dpctjnbhfrlgq	Yes
l	fnmqdsz	No
m	msqflnhkrg	Yes
m	rqzkjws	No
r	drwkgsl	Yes
d	fdm	Yes
g	fmnplkz	No
d	qjhwkrgnzxv	No
f	dgwjfrq	Yes
c	jhpbrfqc	Yes
f	wmvhsdq	No
m	dgfzhrnwl	No
a	qrmvkwf	No
k	jlmxhczr	No
k	rpkjth	Yes
b	dhjxb	Yes
d	tgd	Yes
c	sgtjmcz	Yes
o	vxspgml	No
g	pgv	Yes
x	fdrpjx	Yes
z	bzxmrgfq	Yes
n	dnbpkt	Yes
t	xpljkwr	No
y	snwpxlz	No
k	lvkmqzsgc	Yes
l	fpcvwnldb	Yes
l	lbthqm	Yes
j	jdzq	Yes
k	ktjnhzsx	Yes
a	xkvgszm	No
n	hqlxrjfwnps	Yes
f	tmpsbkzljw	No
s	smw	Yes
n	cnstvklxzpr	Yes
i	vcnrdhfz	No
e	xfzs	No
b	vlmk	No
k	pmsvdwj	No
n	npcz	Yes
v	kvgcdb	Yes
j	bsxpvzrkgnq	No
h	qxgthwpcd	Yes
n	nvqhcts	Yes
i	jpc	No
g	gts	Yes
d	rczfxmjbn	No
c	rqxc	Yes
k	rwkhpqxndf	Yes
a	rpbfslxw	No
b	bnxjfdq	Yes
i	fxcqtsbkvgn	No
k	vwspfck	Yes
r	dnrsgqzflw	Yes
u	hflbrq	No
g	rdbg	Yes
n	vsmhbr	No
v	lkqsgv	Yes
v	hjxndmfc	No
w	vbhw	Yes
a	lnvbsr	No
k	qpmzxw	No
d	jshxqvp	No
b	gnbhx	Yes
m	kwxmchd	Yes
w	qfndj	No
r	wckrbmv	Yes
b	bndvwc	Yes
s	mshvgztxwb	Yes
k	hdzkqgt	Yes
b	fhb	Yes
b	xmqtglkhf	No
a	whkgvmptqlrbds	No
m	mnc	Yes
k	bmjlzdvgk	Yes
p	gscprhtjlqz	Yes
q	tbdjvw	No
m	gcmvqktr	Yes
d	qdmjpv	Yes
v	djcghtqf	No
n	zxnvhkr	Yes
v	bzfhm	No
g	cxsmzgvbftrlwn	Yes
r	grbl	Yes
v	zqvkp	Yes
l	gmqzslk	Yes
b	hxzk	No
g	gwhvmxf	Yes
u	btqjxvzpcw	No
z	gfzj	Yes
x	pskdbxz	Yes
f	ldwfrzjn	Yes
l	nqktsbfxwlpr	Yes
c	zrwpcb	Yes
r	phrqvgmcnls	Yes
p	gdzvqxpc	Yes
k	kbljsq	Yes
z	lswvphdrk	No
h	bxtwjm	No
e	xnvfsczlk	No
d	zfcdpb	Yes
c	wxzfbs	No
r	zbtqsp	No
l	dglj	Yes
t	nkpbjm	No
i	cwknqs	No
y	szwlkvrx	No
g	rjtxcgvsqh	Yes
a	njwl	No
z	pvmt	No
j	dgjfnrwp	Yes
t	vljpgxszhf	No
w	wzlpnjtfx	Yes
g	zkqgjrlmdhp	Yes
r	zrx	Yes
v	dxgnjwvsfc	Yes
p	nhqtpx	Yes
s	xjsq	Yes
w	zgktvjmrdp	No
r	bwfqjrxl	Yes
p	pgnch	Yes
x	gbxc	Yes
j	btkjnzvr	Yes
z	zbgtnmxv	Yes
l	jcwmvtxqdrzg	No
q	mtq	Yes
x	sxtmwkhn	Yes
n	dwmht	No
b	cksrzjg	No
s	wqztmrbjvgskdnhxp	Yes
l	ltcf	Yes
a	xhjwr	No
c	tgc	Yes
s	qhsmglx	Yes
z	tqcz	Yes
u	jslkqcp	No
v	sdgvjhp	Yes
y	jxbkzt	No
n	qmtfjlh	No
c	cswx	Yes
x	lvrj	No
w	bcwhlkzns	Yes
u	xbstpdwg	No
g	jblvxfrgkcnqmzp	Yes
j	xcksgtbdjmhnw	Yes
c	bwc	Yes
m	vnzxth	No
c	ljdwnhtc	Yes
f	gwfpjrc	Yes
f	lzfk	Yes
t	svc	No
r	mgxtpnzbshj	No
j	lrwjdtgnb	Yes
d	svdq	Yes
m	skmcztj	Yes
x	rqwkpmc	No
b	fblsq	Yes
t	dqptnbw	Yes
w	qfknsh	No
h	gpzctqhmdfs	Yes
g	rgq	Yes
e	crlsp	No
c	xjbdmkg	No
d	jkdxscf	Yes
m	fdkvmxjbsh	Yes
o	kgfxn	No
m	dftqbpjzrnc	No
a	cxv	No
n	bldcxzn	Yes
v	fxqrnhvspk	Yes
b	vqlgfh	No
v	lvr	Yes
d	vfsnwqtj	No
r	fdpgzsl	No
w	wvkzgq	Yes
i	blqsr	No
t	rzfdvwqh	No
i	nzr	No
x	rgvwzxjc	Yes
m	sqjxm	Yes
u	kptbwhl	No
n	dmswfghcln	Yes
j	pnrfqlmcvd	No
b	rcmbv	Yes
s	svqrzch	Yes
a	sxdc	No
h	qmdrglpvx	No
n	dwnbtgl	Yes
h	pkcfzrqn	No
p	pwcshz	Yes
r	dtwblxvgkns	No
b	hlbjkc	Yes
k	msqt	No
w	wfqx	Yes
s	wkbjs	Yes
s	bvmjzdq	No
l	sjxzgdnhbr	No
c	wxpfrkzbjd	No
s	plkvxwzhs	Yes
o	wzltrpvc	No
g	hgxlmj	Yes
x	blxdvm	Yes
q	zsbfgntmvkhwc	No
h	npzlqgk	No
o	njsrtzcl	No
h	nwkvpbsqt	No
d	xsjlqdwf	Yes
v	pcwbztfh	No
a	swlvctfzrkqdmb	No
t	stf	Yes
f	zlrfjcq	Yes
v	lmcfkgpqxvb	Yes
j	pvznbkj	Yes
a	nwvgqpzsljm	No
t	rlfpmswn	No
y	ljsmprvwqxk	No
l	vxfdtmzqcwj	No
c	wsmzbvjcn	Yes
s	pmnvzf	No
s	dtskmvzr	Yes
r	svqgnd	No
n	mhpxfjq	No
r	jrbw	Yes
k	ntbhdmcrg	No
i	csqd	No
r	kvxlrqh	Yes
m	hlxwj	No
k	nmrl	No
j	fgjnkpqc	Yes
l	sxchpzwr	No
p	pwrckbg	Yes
q	jqgsfbp	Yes
h	jsgzdb	No
h	bwn	No
o	wgdsfvpr	No
b	prhq	No
b	bhwnrtx	Yes
p	pkfnhjxv	Yes
v	lmv	Yes
g	cwsvmdqg	Yes
f	xgtlvzmcrdpw	No
g	dhktblgswnj	Yes
h	gnblc	No
p	wptmv	Yes
b	drxzgjqmfs	No
w	xqbfwrmdjn	Yes
u	wmqfdjg	No
s	tfcskd	Yes
f	fbrtgwn	Yes
w	qwvhmkcd	Yes
l	kdlcjfh	Yes
h	nbhm	Yes
d	gdbrc	Yes
v	vlfqkhsgw	Yes
b	cwgntzflps	No
r	twdmqr	Yes
z	zct	Yes
l	hvxtdfpc	No
r	rnczgdvmtkw	Yes
t	lbpjh	No
c	plgtbfmc	Yes
w	mfzqhdckrsj	No
g	fvlc	No
s	ndjlxqhr	No
q	tqj	Yes
f	knf	Yes
a	dfwpbkv	No
u	cftvp	No
x	hbxrdnml	Yes
e	bhdpvz	No
p	cghjbdn	No
f	mfhcgjvztr	Yes
g	vprqnjfls	No
h	lkwrjzpsv	No
c	pnhblfm	No
a	bdsmctfhlr	No
v	kxslrtmgdzfbj	No
r	jbzv	No
j	cnjvx	Yes
g	tpxn	No
s	hsqmv	Yes
i	hqjcnslkb	No
a	qzfhcwj	No
m	fklqmw	Yes
p	phqkmgszw	Yes
n	mntkfc	Yes
r	lzshxpfdr	Yes
o	gfqzjlh	No
b	khltwzqrsfdc	No
k	xvbspcn	No
d	dps	Yes
k	kmjtf	Yes
c	xfktn	No
d	zbnqswh	No
z	dnxwvtz	Yes
m	rpd	No
x	cnxqbpfds	Yes
l	lnjc	Yes
m	vcrbmpljszxwn	Yes
t	qtwhsdxkmz	Yes
s	qwxrv	No
m	mtnfp	Yes
m	kgbmtvzrq	Yes
k	shmk	Yes
a	rvmlgtsdz	No
i	tkpvgflsqmhz	No
w	dfmhkc	No
f	jvzsxtfd	Yes
c	swmbkqcjv	Yes
c	ptcwl	Yes
x	wxsrkpl	Yes
t	zgrdvmnf	No
d	wbdsrn	Yes
o	vzj	No
u	xfchmprlvqjwg	No
g	xqrnpl	No
e	bcqfthvpwkln	No
n	zhnmcwgrp	Yes
g	strn	No
h	wsgztnlrpvc	No
w	wtqlbkf	Yes
c	ltfvdhbwrm	No
y	wrsjm	No
v	gzpwctnjfxk	No
k	tkj	Yes
w	szv	No
c	gnclfzht	Yes
k	xrbdc	No
l	tkjrfp	No
q	klbrdqw	Yes
d	wdr	Yes
y	xgwflqdnvhr	No
k	dvmqlnrhscf	No
g	pgh	Yes
m	chrntwvfzdjslq	No
w	mrc	No
e	lghqfzcrnxb	No
j	nfkjrbmc	Yes
c	pxzjgm	No
s	tbvrhqs	Yes
g	xkgwzlt	Yes
u	sthx	No
n	qnz	Yes
p	srldzwf	No
n	nzfqxbvth	Yes
i	qxtsw	No
l	qznvkm	No
s	mhx	No
w	bjqvthf	No
l	scvtqpg	No
n	fbn	Yes
f	bnmgpkqxwdz	No
y	fsc	No
f	cxtbdmgp	No
i	sdnjtrch	No
f	wlskpdvh	No
j	rhfzvkj	Yes
p	lvspt	Yes
d	tpjqndf	Yes
q	rmszjnfg	No
f	ljmfr	Yes
h	kwxsh	Yes
p	lpmvxwsc	Yes
c	fdlg	No
i	mdgx	No
x	skcwzdb	No
p	jmbqvk	No
s	rmzsvdnhcjgk	Yes
g	lmcpvgzh	Yes
g	wltdfsr	No
j	stcfrbn	No
n	zvpqtm	No
c	zfgchqp	Yes
u	kvxtbwmhl	No
k	wkx	Yes
d	pcvdlzx	Yes
e	fskzhng	No
q	vfzqpwn	Yes
b	sxbcjk	Yes
t	slpzjrgwdcv	No
p	pwqlhnzgr	Yes
z	rzl	Yes
o	skxtng	No
m	szqdtbcvg	No
s	bnspdl	Yes
v	ghklmpsnd	No
y	wcr	No
b	tfndcxlbsmq	Yes
a	mldhpfg	No
b	sbrjglqn	Yes
c	nwjdrmzbg	No
o	rndpzjxl	No
o	fnczbkm	No
h	zgbtcsfjp	No
x	ksblgxnqc	Yes
h	hnp	Yes
s	lbd	No
r	qdrmvpnc	Yes
e	dbn	No
n	pxjnzf	Yes
n	pvgjzdclr	No
q	fkp	No
v	bpxdnhw	No
a	gsnkhxmdz	No
x	jbwkfzvrm	No
l	dksfhpjql	Yes
f	mjxqtd	No
f	vcmgz	No
b	lpgmzcndfr	No
t	ftk	Yes
j	fqjwdsblr	Yes
j	wqzklmr	No
v	lrfdnvqptb	Yes
f	mfrvpcbn	Yes
l	xzpktglc	Yes
w	xvdn	No
d	xjphstqcv	No
b	lhxjsr	No
k	tmhjxw	No
k	rckmpltx	Yes
m	knqfs	No
i	nzh	No
b	nsdlzqcbkgtj	Yes
l	kjzvdp	No
f	qpsfjn	Yes
b	zxpjht	No
q	xsvnhb	No
k	gkqhlfmzdw	Yes
u	cjpq	No
p	tcdjvnzfmqg	No
m	xrmkvpb	Yes
f	nqmgrkz	No
f	rbtnqw	No
n	tqrcxzhnp	Yes
z	fhcwkjxgzvp	Yes
f	tdwrvslmbfz	Yes
e	qrbvm	No
q	mkztsdrqwhnpf	Yes
u	rlwhgmbn	No
g	chrfjqs	No
h	xbpwzkf	No
z	rgzmtf	Yes
y	jkgxdvhsrnz	No
k	spfmjc	No
c	pcbrm	Yes
z	qvbf	No
r	rhcqjsntp	Yes
q	qfbtmzsh	Yes
l	qhtkvrgdl	Yes
r	zfmk	No
t	bxwhqzj	No
r	xgmzlrtdsf	Yes
t	qknmsct	Yes
q	jgkcdfmp	No
r	fxjr	Yes
t	lzdsthw	Yes
s	blzpnxdsc	Yes
d	pzsbl	No
r	djhsnzfrv	Yes
p	rdvbpc	Yes
r	nsrzvqjg	Yes
l	zbclwkqtjgfp	Yes
d	qwcrnlfzp	No
v	kvnxcstfdwhlr	Yes
m	pwvcnsjzk	No
w	swtxrd	Yes
p	spxhtg	Yes
s	khs	Yes
n	gvxkdn	Yes
y	qnt	No
j	bjmxtkpn	Yes
t	vftmrg	Yes
x	njsxgwth	Yes
z	zpq	Yes
j	dktbsxvzgm	No
u	rcpg	No
o	wgpsjz	No
c	prndwzhkm	No
r	rskvql	Yes
c	qphfbcrs	Yes
i	drlqxfsg	No
r	whmfrjvn	Yes
m	zbsjhdkfg	No
x	fqxpg	Yes
l	zvxlmpg	Yes
q	xsvzftbrlp	No
n	cknw	Yes
l	bzvxfcltwpn	Yes
r	drtsgl	Yes
w	bdgxnztql	No
k	wmcfrvk	Yes
s	nrwdflpm	No
p	bpgfxnsrqw	Yes
x	jms	No
s	pwtrcgqhx	No
l	lxntchvmqprd	Yes
z	zgqvw	Yes
q	qcznktw	Yes
m	hqgxslm	Yes
d	dvplnc	Yes
m	kqjrbwn	No
p	wpnf	Yes
e	vhrjmb	No
k	snblkh	Yes
n	gbl	No
z	xtksrgjdcp	No
t	qlptf	Yes
n	mfsbhn	Yes
y	wgjxkqnh	No
i	xmgkhsflvpqn	No
b	dntzbl	Yes
h	fhrznb	Yes
q	dgbstlqmxk	Yes
a	ptl	No
v	vwbcxlz	Yes
q	rmp	No
d	bpdws	Yes
d	zhgq	No
q	dqspvmwbzk	Yes
m	wgmls	Yes
l	swkxpgbmdtzqf	No
p	xrpmg	Yes
f	fqpbtrgn	Yes
r	xts	No
o	slckjgh	No
o	bctszjlndmgrfh	No
x	qhxmwjbf	Yes
s	nprlvsjx	Yes
t	cwpgjbsfln	No
p	lsjwnvhgfp	Yes
l	wltdpgb	Yes
w	zxmptwfl	Yes
p	gcvxr	No
s	kzxsd	Yes
m	lvfkjxh	No
y	fwcxdqs	No
k	tpnwqkh	Yes
y	mdtfqlszcxkhbnv	No
w	hgltzn	No
p	gptjqs	Yes
i	pxzjsrvwl	No
u	vswrxz	No
w	jlpsfvnm	No
p	nsm	No
e	bvhsq	No
o	mbfncktr	No
b	nmdprfcwkz	No
c	zcm	Yes
a	fhgwqtpk	No
d	jsbcpdxtf	Yes
f	dqmw	No
h	dvzfqsnmh	Yes
y	wgfqhdsprvltxj	No
k	vmsdp	No
l	jbrtzxlkc	Yes
x	txb	Yes
h	rfncsmzldtb	No
o	pdlxvfjmq	No
v	cvpfbz	Yes
k	zcxhqbpnlrw	No
t	czmtrln	Yes
y	qzjpwtkn	No
b	vfknc	No
x	pfhvxmk	Yes
w	wcnf	Yes
n	blwcv	No
y	mpfszqjcg	No
r	dtxwprnm	Yes
p	pdqkzslt	Yes
h	dfhqnbj	Yes
n	ndcmrt	Yes
l	vnxljfsk	Yes
w	fcblzpqvw	Yes
e	xnbrwvgz	No
c	jchrvpm	Yes
x	kcvrxtwbfp	Yes
j	jlf	Yes
c	dcgskxm	Yes
a	lkdmsjfgtcn	No
f	jwpctfxkmzg	Yes
r	bvptfkdwrn	Yes
m	mrg	Yes
r	bcgsrl	Yes
c	pdbqztw	No
q	clqfvrhj	Yes
l	lmbkxrqhznd	Yes
n	qwnjgvf	Yes
t	qrptbj	Yes
e	dqfmkbvsxng	No
c	kzr	No
v	xnfc	No
z	xqzd	Yes
z	hdvxjtpbq	No
s	tnfsr	Yes
b	xzn	No
l	nldsjztrwm	Yes
m	svtnpbrlgh	No
o	vwpjqz	No
x	rmtpvhkn	No
l	ctqwls	Yes
p	hsqmpf	Yes
m	mwgtxpnj	Yes
c	nmrflbdxp	No
g	fqbgtwcnd	Yes
n	cwrvtjfmhq	No
l	nszwktqd	No
u	nfljqbhsd	No
e	qkwpt	No
y	nldzcrw	No
s	qmgvlzbpx	No
c	zpwchrb	Yes
c	xhzkmtwp	No
a	vbxwfjlnk	No
l	jfghxnwzq	No
a	wmqsz	No
n	ncz	Yes
t	fjzncdvr	No
i	dcsjvmg	No
q	qxpclfbg	Yes
p	lzswprg	Yes
l	bmfxqvgjl	Yes
c	pnwctrhx	Yes
h	vtgd	No
x	vjx	Yes
x	zhs	No
e	jld	No
b	rvxbsnf	Yes
g	dnsrmvt	No
q	mjdcfnt	No
u	ldvfbrpn	No
i	wqglmpk	No
k	ncphzdsx	No
f	wqchrsgz	No
c	kcq	Yes
r	fnmkj	No
m	pljtkfshgzx	No
t	cpdhq	No
f	qlpcgzf	Yes
n	nfgwpkr	Yes
j	nxcfzrjbpd	Yes
r	dlmxqzh	No
f	vxbsrdzq	No
l	gjslp	Yes
r	kwz	No
i	kcphbvgqfs	No
t	jntqx	Yes
v	pcvhflkgb	Yes
m	wkqjbslz	No
t	vtk	Yes
w	qglvjz	No
w	mltcj	No
y	qfkw	No
p	hrjbxgkm	No
n	rjhzwtcfb	No
v	gjscxwdtvhp	Yes
n	cxg	No
e	jrhpgt	No
c	zxqrtcm	Yes
k	czqjdw	No
d	hrj	No
z	lhfrnqjsckg	No
r	xkdpwgh	No
k	kjrx	Yes
u	wbp	No
x	hsrxmdtfc	Yes
t	rfnxmlcvbwdp	No
s	tzdlnpbxcrfs	Yes
q	csdwqjvxh	Yes
p	pvgmzbshtl	Yes
n	nsvr	Yes
d	ntlvwmjhr	No
f	xqktvgrnjd	No
c	qzvl	No
r	kqjpbhr	Yes
q	qhbxvn	Yes
v	xjtswpdcnb	No
d	qxdhlrvgp	Yes
j	xjvfqd	Yes
b	nwbrtmgs	Yes
o	frhcvzkxqdl	No
f	mngctf	Yes
u	lrhqns	No
z	dcjtlng	No
f	mkwbdhpjs	No
k	tclfwhkxs	Yes
g	sgwzkqt	Yes
i	bvdscpth	No
n	nqvtshb	Yes
k	wjsxl	No
p	pzsfwbml	Yes
q	fnzc	No
y	njmpclqd	No
n	nwgqfrplvsm	Yes
j	jptnkcfl	Yes
n	lwnxv	Yes
h	vczktrbmjxq	No
n	rbtvqnwg	Yes
p	cpxqwb	Yes
k	fhgsr	No
r	qxjbh	No
r	tnxsrvmc	Yes
a	jdqnxkrmszfp	No
c	mtkcfvxr	Yes
u	fhxgbmsd	No
j	cfbjvqpgdnwhm	Yes
w	mprxg	No
t	jthdp	Yes
n	wbxmcpvj	No
h	hjsfvmqcg	Yes
e	ntjwlbmcz	No
o	lcrd	No
n	wcbgn	Yes
u	tnvmjrshfqxbgz	No
v	cnhmv	Yes
x	bwfxzjt	Yes
k	ncksr	Yes
i	nkxqwcg	No
z	qjxhszlnk	Yes
d	zgdfh	Yes
e	szdwnklgfmj	No
h	sdh	Yes
g	xkjmpsh	No
l	glc	Yes
e	jbgslwvzrp	No
w	kmwn	Yes
c	tcgzqfnhl	Yes
m	mptb	Yes
v	vsdczrplwb	Yes
x	xfrsq	Yes
p	zphc	Yes
l	nsmjlqtpv	Yes
o	znwbdtcrsqp	No
c	zcr	Yes
b	knxbt	Yes
g	jztsdbmlw	No
m	prm	Yes
m	nmwxb	Yes
e	glxkfhb	No
a	ndcfvjhmk	No
a	vsgxp	No
y	zhlkgp	No
q	tzjmb	No
v	zhvxqcnwfk	Yes
f	bpsmjx	No
o	zfnr	No
f	zpgsnrjwl	No
u	gmkxzpqwd	No
s	sdnl	Yes
r	hvxbljskrz	Yes
u	dqxjhvnck	No
l	czpglx	Yes
s	fngzvdmhkbt	No
a	rsmgnth	No
b	crntgzp	No
r	gpjcntwr	Yes
p	pft	Yes
v	vhzktd	Yes
z	mqpcbvl	No
p	dnhzglc	No
n	gtdnfvw	Yes
a	nxrs	No
q	qdjfmt	Yes
k	qspjcvhd	No
r	knlsgmpjcwtbz	No
m	gdh	No
t	sxklmjzph	No
k	kbfcw	Yes
r	wkdhc	No
z	wmldzxgtvh	Yes
z	gtcnzk	Yes
c	fgvxdp	No
q	pmfhqbrltj	Yes
o	whslcp	No
b	xpbgwf	Yes
n	wntqrfkx	Yes
l	xjwtglnpscb	Yes
m	lzvqbsmdhxtnjc	Yes
t	qlbktm	Yes
k	czkgjhqx	Yes
e	mdnhvxqjwr	No
f	dgcwhb	No
g	bgcnwxskqfjhlmd	Yes
