input1	input2	label
z	bnxzkrfws	bnxkrfws
g	lbzxgwvdtq	lbzxwvdtq
s	knwzsvmjbdtf	knwzvmjbdtf
k	kmv	mv
m	xjpczbvlm	xjpczbvl
v	drvjktqcwpsmhx	drjktqcwpsmhx
k	nbkmlh	nbmlh
c	dbrtcmjwx	dbrtmjwx
t	tpgwqhjbds	pgwqhjbds
h	bfhvpr	bfvpr
n	dwn	dw
g	ltxpgqb	ltxpqb
p	bpv	bv
n	ntpbgwf	tpbgwf
h	thfksdqv	tfksdqv
j	jtqnzdl	tqnzdl
z	zxdvctkqm	xdvctkqm
h	gndwhz	gndwz
d	nwvqdlf	nwvqlf
k	cgknvh	cgnvh
x	kcjgrxbd	kcjgrbd
r	rtn	tn
k	zkpt	zpt
w	xdgmwkvz	xdgmkvz
g	mwkgftsch	mwkftsch
c	spnmcgxkq	spnmgxkq
h	vlmbntwhfkz	vlmbntwfkz
v	sjhtcvplkb	sjhtcplkb
c	cfwxqn	fwxqn
x	lthnmgcx	lthnmgc
h	ptnqrhc	ptnqrc
h	dhcwjbnm	dcwjbnm
f	jflphkdvn	jlphkdvn
r	bxrntfpkz	bxntfpkz
p	rbpwzkl	rbwzkl
t	wzt	wz
s	cwjlbts	cwjlbt
g	vmgkhcr	vmkhcr
x	qrbwxh	qrbwh
w	wzgjst	zgjst
t	tcnhfjlxd	cnhfjlxd
q	tqmxrc	tmxrc
n	pnrvkfl	prvkfl
n	lcwbrngqtx	lcwbrgqtx
c	cphz	phz
m	nzwgqshm	nzwgqsh
r	lrtqp	ltqp
z	xlgpzbh	xlgpbh
b	cblpwqdxtm	clpwqdxtm
l	vzxhls	vzxhs
d	pqxkgnmzd	pqxkgnmz
t	dhfqkt	dhfqk
n	hrblnfk	hrblfk
p	mpwdtcz	mwdtcz
t	bgwjstvk	bgwjsvk
n	pkngxwv	pkgxwv
z	qzgcfmp	qgcfmp
c	dvcxh	dvxh
q	qhxnpzd	hxnpzd
n	rhjlmcwdn	rhjlmcwd
q	ckdrvxnqgft	ckdrvxngft
p	fpvr	fvr
f	fzngr	zngr
s	hbpmkwdsz	hbpmkwdz
s	hpszfg	hpzfg
d	kdmcrt	kmcrt
z	pzk	pk
v	svlh	slh
l	hmlnx	hmnx
q	vctfqgsw	vctfgsw
c	ndmkwqczp	ndmkwqzp
g	lgznc	lznc
j	ndj	nd
z	xqtgkmz	xqtgkm
f	fxjk	xjk
g	xrsphtgl	xrsphtl
j	rjw	rw
n	dcnvlxrgb	dcvlxrgb
n	rbkwxcnps	rbkwxcps
w	wvz	vz
r	bkqzrnc	bkqznc
j	wqjrcb	wqrcb
m	rcknfgmp	rcknfgp
t	tsjlz	sjlz
h	rcfxhg	rcfxg
h	ktmhg	ktmg
p	cqpvs	cqvs
h	gntvqbjh	gntvqbj
l	djl	dj
x	dxrv	drv
v	zkchvb	zkchb
k	jhkmdq	jhmdq
s	slwr	lwr
z	rznwtp	rnwtp
v	grqvktzlsmh	grqktzlsmh
n	rgvhfnbs	rgvhfbs
z	vwpdqgcfnszb	vwpdqgcfnsb
t	zvtgbl	zvgbl
h	xwkfchsq	xwkfcsq
k	khgm	hgm
q	gznvpwqcxsmdrk	gznvpwcxsmdrk
l	lhqz	hqz
g	vzmpjsbcg	vzmpjsbc
l	lrw	rw
p	fkvcp	fkvc
z	rsbpqwzfd	rsbpqwfd
z	kxvzhpjr	kxvhpjr
k	vkhwzbj	vhwzbj
m	nklgmzdx	nklgzdx
h	kgcnmxph	kgcnmxp
w	tkfw	tkf
h	bzxrdlhk	bzxrdlk
p	fthprsmqkv	fthrsmqkv
f	fchmnjrtqlg	chmnjrtqlg
d	brd	br
q	dnqmcp	dnmcp
f	qfgkslp	qgkslp
r	rqwzs	qwzs
d	zgsvd	zgsv
q	sbdlnqvjhcrp	sbdlnvjhcrp
m	mxbfvcndjq	xbfvcndjq
j	mbjsxqw	mbsxqw
d	tpbsqmdr	tpbsqmr
b	vgfmqcxb	vgfmqcx
k	tkqnfwld	tqnfwld
v	jstqpvhbr	jstqphbr
l	wlrpsvxmjzhgc	wrpsvxmjzhgc
w	wnbgzsq	nbgzsq
n	cknvxfwl	ckvxfwl
l	lfpzrxcgt	fpzrxcgt
j	xjzsgvqf	xzsgvqf
v	xwkfgv	xwkfg
f	kwsnqgbf	kwsnqgb
q	jvrq	jvr
g	jvdszqgp	jvdszqp
x	xfwkjsl	fwkjsl
p	pzbsnwfkt	zbsnwfkt
l	rfvtlxq	rfvtxq
n	nhdvwm	hdvwm
x	xtd	td
s	rzgjsp	rzgjp
s	jpzxshwdmbn	jpzxhwdmbn
k	tjpkng	tjpng
b	mrbscxp	mrscxp
v	rjsmgpzbvx	rjsmgpzbx
r	rbhctvz	bhctvz
h	xnjfhwz	xnjfwz
p	dqzkpvj	dqzkvj
k	pkbrtvdcgm	pbrtvdcgm
d	mbdjkgv	mbjkgv
g	zjsgmcwkbrn	zjsmcwkbrn
g	vtxgjklpwdrb	vtxjklpwdrb
s	vbgxfscph	vbgxfcph
k	kjxb	jxb
k	lpkvz	lpvz
k	kjmbpsd	jmbpsd
m	jxpkvm	jxpkv
f	msntfp	msntp
q	vpgkdqnmtf	vpgkdnmtf
r	tjvfdgrhwk	tjvfdghwk
b	tknshlxrb	tknshlxr
v	hnqvf	hnqf
s	pmqjls	pmqjl
p	mqvp	mqv
s	dsz	dz
n	vntw	vtw
m	mbprsqjlcxn	bprsqjlcxn
c	fckxr	fkxr
q	fqrt	frt
q	gxnkqwm	gxnkwm
f	ftjvlwxckn	tjvlwxckn
c	ztdwhlmrc	ztdwhlmr
d	dsfkx	sfkx
h	pbhs	pbs
c	sbcmvrjgzkt	sbmvrjgzkt
v	tkvnx	tknx
n	mxhqtlrpbnw	mxhqtlrpbw
f	hlszkftb	hlszktb
q	dsmqfvhbc	dsmfvhbc
v	vmrxgnphsjb	mrxgnphsjb
k	kfzlcgn	fzlcgn
j	vjkzd	vkzd
r	tlznjpvdrqbc	tlznjpvdqbc
v	vzftpm	zftpm
s	mfrswqzn	mfrwqzn
r	xqbrczh	xqbczh
n	dpnm	dpm
c	zcnpg	znpg
b	mvqb	mvq
d	xdgpm	xgpm
m	fktdxmcn	fktdxcn
x	tpfbmvx	tpfbmv
w	dwlq	dlq
k	lbkwt	lbwt
r	rqvxwfcg	qvxwfcg
g	gjvfc	jvfc
g	wgmntvj	wmntvj
d	dpshtmxzr	pshtmxzr
c	bplvcdqftz	bplvdqftz
n	jnlqvgchs	jlqvgchs
j	hvj	hv
w	lmwtr	lmtr
b	dwbcn	dwcn
d	hrxkbndw	hrxkbnw
c	brtscvdzkqjg	brtsvdzkqjg
b	tqxb	tqx
b	krgmzbxstp	krgmzxstp
k	krw	rw
b	gfqbwvhtzl	gfqwvhtzl
k	cskrmwhv	csrmwhv
l	mzlfbgd	mzfbgd
g	fptsrlmgn	fptsrlmn
c	pxdfrnmcjzhv	pxdfrnmjzhv
n	lxsgqbnrhkd	lxsgqbrhkd
x	plx	pl
h	kzwdmjtrlvh	kzwdmjtrlv
c	lmkcdsb	lmkdsb
j	gjnxpd	gnxpd
d	tcdqgj	tcqgj
x	sqxm	sqm
d	rdpx	rpx
l	lcwtb	cwtb
n	tvwslkzcnqd	tvwslkzcqd
r	rftwv	ftwv
w	wczrf	czrf
j	cvpfbsjw	cvpfbsw
r	rhdgmlcp	hdgmlcp
v	dvwf	dwf
m	nktmvqz	nktvqz
b	pqtbfhg	pqtfhg
d	wgdszp	wgszp
h	gvzlhmjc	gvzlmjc
d	xzntwvrd	xzntwvr
v	btdnsmvljhp	btdnsmljhp
d	hmxcgjpdtzs	hmxcgjptzs
q	xqt	xt
l	qlsfxgh	qsfxgh
f	rwvdnzhcpgf	rwvdnzhcpg
g	nlbvgkzf	nlbvkzf
h	hnbl	nbl
c	nclht	nlht
m	qlgcszmt	qlgcszt
h	dpfnh	dpfn
c	smzcqr	smzqr
z	rltgcwzk	rltgcwk
f	rqsxcfz	rqsxcz
d	dvwrfgnhlpx	vwrfgnhlpx
j	qjlhdt	qlhdt
r	glrdtpsmv	gldtpsmv
x	mjsldxgk	mjsldgk
p	pmvqjhct	mvqjhct
l	wtl	wt
h	bpjthfvxcgwr	bpjtfvxcgwr
c	kxrhdcp	kxrhdp
r	jrvb	jvb
z	fwzgrkct	fwgrkct
j	rlqfcxmvj	rlqfcxmv
m	fxvm	fxv
c	rpjnvtmhc	rpjnvtmh
s	vrplqsfdxz	vrplqfdxz
w	kfbcpljtw	kfbcpljt
x	npdgsjkxv	npdgsjkv
p	pzhsclqnw	zhsclqnw
h	crsnbh	crsnb
m	vkmrpjc	vkrpjc
s	gtrsf	gtrf
r	zwmgsjr	zwmgsj
q	gqs	gs
r	srmw	smw
b	tqckhb	tqckh
q	zqfvk	zfvk
m	hgtrnmzdf	hgtrnzdf
f	kwgtfd	kwgtd
d	zrdln	zrln
f	vhjmgwbzcfq	vhjmgwbzcq
b	xczmbvp	xczmvp
k	zrvk	zrv
n	mnlh	mlh
x	gdpqrnjxvft	gdpqrnjvft
f	xkdfsnr	xkdsnr
q	wtlnq	wtln
h	tjmcvrh	tjmcvr
l	hljrf	hjrf
f	bjpsnkqfzt	bjpsnkqzt
b	cjxnbf	cjxnf
s	psrxqm	prxqm
m	dxmqr	dxqr
k	bkn	bn
d	fvxwjrdcn	fvxwjrcn
k	tkzvrq	tzvrq
f	rlcmf	rlcm
r	blvtxr	blvtx
z	zwcv	wcv
r	zgqfnjdxrb	zgqfnjdxb
p	lfrsjwbgdqntp	lfrsjwbgdqnt
g	zpthgqvrkl	zpthqvrkl
n	vtmjkn	vtmjk
z	zclgjd	clgjd
p	xhkbdpmwn	xhkbdmwn
r	wdqvgrhbl	wdqvghbl
l	qmlhxnr	qmhxnr
p	fcrlpk	fcrlk
l	pljnfxh	pjnfxh
w	tgxfwh	tgxfh
s	jsncwgqbp	jncwgqbp
r	rmshcwkfl	mshcwkfl
x	wxcz	wcz
g	dhsg	dhs
x	dthxzf	dthzf
r	tkrwnvp	tkwnvp
h	bkshnpv	bksnpv
l	hnvcbzlpqtkmw	hnvcbzpqtkmw
c	jcrb	jrb
r	hxtfjrzk	hxtfjzk
j	wjhb	whb
m	lktxcbrm	lktxcbr
c	lnkrjqcsw	lnkrjqsw
g	hnbtdgsq	hnbtdsq
f	kjtbfdzvxcs	kjtbdzvxcs
c	cms	ms
s	gtnds	gtnd
l	tzwplc	tzwpc
s	fslkjn	flkjn
x	ldmxpwrj	ldmpwrj
k	crqnxdk	crqnxd
w	skzw	skz
k	wrbvkht	wrbvht
w	hsgbwktxljrqn	hsgbktxljrqn
x	cmtqpsxrg	cmtqpsrg
x	qdlwvfpx	qdlwvfp
s	pkmzsldv	pkmzldv
n	qprzsfn	qprzsf
r	bptrk	bptk
f	lbztkfn	lbztkn
s	hsf	hf
n	ztwpmdxln	ztwpmdxl
g	rgqmlkw	rqmlkw
t	frmtzx	frmzx
b	fbdqnwc	fdqnwc
t	trvmbnpcxwd	rvmbnpcxwd
r	xvbrngs	xvbngs
f	fhxdcznj	hxdcznj
w	ldwmvjrpc	ldmvjrpc
f	hlndgfb	hlndgb
c	rcgmdtk	rgmdtk
c	zwfpbkvtcndg	zwfpbkvtndg
r	bgtrj	bgtj
f	tkslfzgmbx	tkslzgmbx
k	bgwknf	bgwnf
z	vhbqzm	vhbqm
r	zpclkvwrf	zpclkvwf
s	gltwsd	gltwd
s	sthg	thg
l	lgm	gm
t	brmtcz	brmcz
n	nfgm	fgm
c	hxfct	hxft
s	vrjszdqwgmbnx	vrjzdqwgmbnx
j	kwnhjg	kwnhg
b	bkn	kn
c	rscvghflx	rsvghflx
j	swljv	swlv
q	xnqkdp	xnkdp
p	jglptz	jgltz
l	gncl	gnc
r	mtkscvr	mtkscv
j	vtsfdjzkp	vtsfdzkp
j	jlbk	lbk
b	sjfwbz	sjfwz
x	vgxhzb	vghzb
r	rmvqb	mvqb
p	gpmvszwtql	gmvszwtql
r	dqrh	dqh
m	mkpqfxn	kpqfxn
z	gfhqwztc	gfhqwtc
h	rhwc	rwc
c	cdlnh	dlnh
d	dvmwpr	vmwpr
m	mzvj	zvj
m	mhrp	hrp
t	mxhcdktb	mxhcdkb
z	krztmsb	krtmsb
b	hxjbkdrzq	hxjkdrzq
s	gcjhls	gcjhl
z	zshxj	shxj
c	vjcrz	vjrz
n	spjwrvhcfxn	spjwrvhcfx
q	rkq	rk
v	qzlvbrts	qzlbrts
c	zrmclk	zrmlk
l	khlcjgtn	khcjgtn
g	wpvzgtk	wpvztk
l	jfvszhlgxw	jfvszhgxw
w	wbnzt	bnzt
l	kwnhjplxg	kwnhjpxg
h	jhkt	jkt
s	vnwsl	vnwl
g	gcdtxp	cdtxp
s	wqlfzst	wqlfzt
s	trs	tr
c	zchgfk	zhgfk
v	vlg	lg
z	zfpgmb	fpgmb
f	crhntwzvjf	crhntwzvj
r	fxmdzprk	fxmdzpk
x	jhtrx	jhtr
b	smvqkbzg	smvqkzg
x	wxzqmb	wzqmb
g	crlmg	crlm
n	sgznhlmq	sgzhlmq
d	zdnwcvgp	znwcvgp
s	zkmscgnfvbdt	zkmcgnfvbdt
p	vmflxknp	vmflxkn
z	rdzhql	rdhql
g	scgjvh	scjvh
c	mgjkrc	mgjkr
m	ldjzpftmn	ldjzpftn
v	vjgnwc	jgnwc
v	fgbvz	fgbz
g	gpzkmntqvh	pzkmntqvh
r	vtzkprqn	vtzkpqn
h	thnspxkvrq	tnspxkvrq
q	jckzq	jckz
x	txq	tq
v	wvzhrb	wzhrb
k	nbjfmlk	nbjfml
s	wcjxsbfgdnz	wcjxbfgdnz
c	mfcdxwsb	mfdxwsb
k	bjndrkpztsw	bjndrpztsw
w	gwtvphnf	gtvphnf
m	mlpx	lpx
n	nks	ks
n	zcnqbpkhr	zcqbpkhr
d	dtjlsc	tjlsc
l	dpjqlbvs	dpjqbvs
j	ljhrn	lhrn
f	cltfjb	cltjb
r	fnrqjvm	fnqjvm
s	sxdh	xdh
v	tfvsjwpzk	tfsjwpzk
j	jchlxn	chlxn
l	xzvfmwln	xzvfmwn
q	jsvzbkdxtqngwc	jsvzbkdxtngwc
l	tflnp	tfnp
v	vdxljwb	dxljwb
d	fdrkpbtnxcg	frkpbtnxcg
r	snfhr	snfh
p	jfrxqp	jfrxq
z	pbwvznmcfqlg	pbwvnmcfqlg
b	kbqtj	kqtj
x	nczqdsgbhx	nczqdsgbh
k	xldbmfkjs	xldbmfjs
k	lztnmkj	lztnmj
t	bxgvshjwtrf	bxgvshjwrf
t	ztwsp	zwsp
n	jfnhgq	jfhgq
t	bcqmtvgpf	bcqmvgpf
m	jrntdmkxsz	jrntdkxsz
k	lmxjtsk	lmxjts
v	zjbmqrfvtdh	zjbmqrftdh
t	qzt	qz
j	nwvbsxtjzhm	nwvbsxtzhm
h	hbr	br
s	jvltrwzs	jvltrwz
l	xbhqnrksl	xbhqnrks
d	nqvdlzx	nqvlzx
n	nhrlfs	hrlfs
n	zscvpn	zscvp
w	mqwzfg	mqzfg
k	ktmblj	tmblj
k	jfnwtkx	jfnwtx
w	khglxdwmtj	khglxdmtj
f	kghxfnj	kghxnj
m	chsmptfw	chsptfw
h	drpzhwx	drpzwx
c	tgxc	tgx
f	cpjqxnzf	cpjqxnz
l	hvlf	hvf
s	hswjx	hwjx
r	dhnr	dhn
b	rnxfhkjb	rnxfhkj
v	fzxpmvw	fzxpmw
m	mnhjgzxk	nhjgzxk
s	qxnjs	qxnj
s	pqfsj	pqfj
j	zwjsqxdl	zwsqxdl
w	tqwrn	tqrn
z	bpdnzj	bpdnj
q	bwhdtqfls	bwhdtfls
l	lwrfvdms	wrfvdms
f	ftbdr	tbdr
l	pwlvbnmt	pwvbnmt
x	mgvsjrknxq	mgvsjrknq
v	vprsz	prsz
j	vlqjd	vlqd
v	zvxrkpcl	zxrkpcl
q	cpbhdzqljm	cpbhdzljm
v	wlqdv	wlqd
d	hsrbd	hsrb
z	ptrzxk	ptrxk
x	hjcwgxd	hjcwgd
r	trkgcnmlf	tkgcnmlf
b	cwbh	cwh
c	lrbkc	lrbk
g	gnk	nk
p	pxndqlsbt	xndqlsbt
z	pgxhz	pgxh
s	cspr	cpr
l	blwjsrp	bwjsrp
w	bqjnlwcv	bqjnlcv
l	vlgpz	vgpz
n	rntlxh	rtlxh
w	fnvpwj	fnvpj
m	vmfcdl	vfcdl
j	jlgbvsh	lgbvsh
p	lbwpgf	lbwgf
p	qpmf	qmf
d	tcldf	tclf
v	vxjlp	xjlp
z	pftzq	pftq
q	tglq	tgl
v	pmxzvdl	pmxzdl
q	rwql	rwl
z	xkzdf	xkdf
v	qvdj	qdj
l	mljhcpb	mjhcpb
f	cspntdqf	cspntdq
m	nmdfhvqcw	ndfhvqcw
p	kjtqxhbpc	kjtqxhbc
h	wlhtv	wltv
p	bnpmlsj	bnmlsj
k	zvkx	zvx
t	tfj	fj
r	rsw	sw
h	xzhbp	xzbp
k	xstgkznv	xstgznv
t	scbdt	scbd
c	xjkvwzcgmhqf	xjkvwzgmhqf
f	dhf	dh
x	rcmzdpbxf	rcmzdpbf
w	cbhfxwps	cbhfxps
l	cglx	cgx
d	jdgl	jgl
g	jtgzbd	jtzbd
b	bgznck	gznck
v	qhvnx	qhnx
j	fxj	fx
j	jxvs	xvs
x	kpfgszvdqx	kpfgszvdq
z	gqzkwmcv	gqkwmcv
g	hbdlrgvkcjmsq	hbdlrvkcjmsq
q	lnvmq	lnvm
n	skrnqd	skrqd
t	dlkrvthjm	dlkrvhjm
k	vskgd	vsgd
x	zxmp	zmp
d	ljzrghdwctm	ljzrghwctm
m	wlgmkjrzpdvqb	wlgkjrzpdvqb
v	fnxrvj	fnxrj
s	vxdsbk	vxdbk
g	tlwvrbg	tlwvrb
l	sgdbrl	sgdbr
p	vqnplf	vqnlf
f	hkjfgxp	hkjgxp
w	kfjwhpqm	kfjhpqm
z	qznfm	qnfm
m	xdmqfrhk	xdqfrhk
b	sdtxbjk	sdtxjk
r	krcq	kcq
w	gwbrt	gbrt
g	bgxndtpf	bxndtpf
q	jdrxwhmpqn	jdrxwhmpn
t	lmktbdvxc	lmkbdvxc
c	cslbfz	slbfz
h	thdwkj	tdwkj
p	wxthzjpf	wxthzjf
z	xtmcz	xtmc
g	kqgjcxr	kqjcxr
j	csbjg	csbg
m	smdwcbjvnx	sdwcbjvnx
r	jkr	jk
t	mtjx	mjx
x	xfsjztpg	fsjztpg
b	pcnxkblwvts	pcnxklwvts
n	fnkbjh	fkbjh
k	hdkpz	hdpz
c	rwtjmqchzxsg	rwtjmqhzxsg
r	hfrs	hfs
d	rhcsdwx	rhcswx
v	kpvszc	kpszc
k	bvfgpwrkc	bvfgpwrc
l	ljpbdz	jpbdz
v	vnplfmtwd	nplfmtwd
d	fdbnrq	fbnrq
q	tqsg	tsg
f	fgkt	gkt
d	xzmqdgnbtck	xzmqgnbtck
x	wmslxpq	wmslpq
p	wkcmp	wkcm
p	rqgpld	rqgld
h	thnwqzc	tnwqzc
l	cpgqjwlvtxs	cpgqjwvtxs
s	txsp	txp
r	tkqvnlr	tkqvnl
n	qsbpnd	qsbpd
g	dmtngrcb	dmtnrcb
f	fvnqs	vnqs
f	gbxwmnfp	gbxwmnp
k	pgxcmbwrjkfqvs	pgxcmbwrjfqvs
l	xzfdqltk	xzfdqtk
d	dhm	hm
c	fmhcr	fmhr
z	zkdr	kdr
w	pxw	px
q	ldqjmzr	ldjmzr
v	vrmnf	rmnf
k	xkdrpv	xdrpv
d	mxqdlgrs	mxqlgrs
r	rncsjxkvbg	ncsjxkvbg
w	kdvbxlpw	kdvbxlp
j	vtwbqjkfx	vtwbqkfx
g	pbzlg	pbzl
z	gbdjvfrpz	gbdjvfrp
r	mkdxltgnrzw	mkdxltgnzw
b	nqgcb	nqgc
m	whlsmbxj	whlsbxj
q	qnph	nph
x	fmdsxhbl	fmdshbl
j	jgchblnq	gchblnq
v	vkbtdcz	kbtdcz
z	ldqz	ldq
m	gmst	gst
q	cmpvqgbzdxj	cmpvgbzdxj
r	pxdwhqgvr	pxdwhqgv
j	jpwqhbzc	pwqhbzc
p	kspxlzm	ksxlzm
s	hfstrdlgq	hftrdlgq
k	kcmpx	cmpx
x	xpfzc	pfzc
p	pgqxmvzscwh	gqxmvzscwh
x	mxp	mp
l	mlqjh	mqjh
c	jhcrmbp	jhrmbp
p	vsmzp	vsmz
j	jgvrc	gvrc
j	rvbj	rvb
k	vckdqrmjnlf	vcdqrmjnlf
k	btnlkwpv	btnlwpv
x	lkx	lk
j	nhzbfvj	nhzbfv
n	xngkqcd	xgkqcd
g	cqgpfb	cqpfb
g	bksgd	bksd
v	pdv	pd
k	cnqhkz	cnqhz
j	hsnrdjgm	hsnrdgm
m	fzqxm	fzqx
r	wbzrdspg	wbzdspg
t	rzmlftn	rzmlfn
r	lqnwvrfcz	lqnwvfcz
v	tmvwxj	tmwxj
h	gxhk	gxk
r	fnzqrh	fnzqh
d	cfndh	cfnh
x	pqsbgmfhclx	pqsbgmfhcl
n	swmncq	swmcq
b	zvwpmrnbfhtg	zvwpmrnfhtg
m	skgmpq	skgpq
t	psqjnxft	psqjnxf
h	hlckmnv	lckmnv
p	wthjnsp	wthjns
n	pnqfztbl	pqfztbl
z	zxhgfn	xhgfn
n	zdxvlfnpw	zdxvlfpw
r	hzlrmsb	hzlmsb
l	plbkh	pbkh
m	jcxmnkzb	jcxnkzb
x	bzmklvdxr	bzmklvdr
c	hpmbrctqjwgsl	hpmbrtqjwgsl
k	zxflbkrsv	zxflbrsv
g	njqtgkxp	njqtkxp
w	kgxmwv	kgxmv
j	mtvkgj	mtvkg
r	srcjp	scjp
l	jbghklsf	jbghksf
b	shjbmgc	shjmgc
t	xwlfnmt	xwlfnm
t	bdgctwqmf	bdgcwqmf
m	hcqlfgxmrk	hcqlfgxrk
j	ctpj	ctp
h	fpjkthbgsl	fpjktbgsl
j	wlnjsbt	wlnsbt
d	fpvlgd	fpvlg
g	ngthwlf	nthwlf
r	jbnvgzrl	jbnvgzl
w	xnqzkw	xnqzk
l	shqlbtfr	shqbtfr
j	jkrtwnsbhf	krtwnsbhf
r	fnxdwbjqgr	fnxdwbjqg
s	zcgpjsm	zcgpjm
j	khvwpjmfx	khvwpmfx
z	qghwjz	qghwj
v	lsfjrxvqb	lsfjrxqb
n	qnmtrxd	qmtrxd
c	zqbsck	zqbsk
z	szlhbpf	slhbpf
b	fvgbpcnqrlzjs	fvgpcnqrlzjs
d	zwtdrlckgvsh	zwtrlckgvsh
s	nmzljshkbvcg	nmzljhkbvcg
f	thpfzjb	thpzjb
p	phgztcfjkw	hgztcfjkw
q	xqcj	xcj
c	dwmc	dwm
c	dprgqsc	dprgqs
p	dcrwpzhgqm	dcrwzhgqm
g	gqtx	qtx
m	cmwqph	cwqph
h	btcjhvdxl	btcjvdxl
c	wcmbkpf	wmbkpf
z	zkgbqs	kgbqs
g	nrgdh	nrdh
q	mbstrdzvqhj	mbstrdzvhj
h	zcrhgps	zcrgps
q	qzlcp	zlcp
x	nzxwhjtr	nzwhjtr
b	qpjblksm	qpjlksm
m	zmckjnv	zckjnv
v	pvzgcw	pzgcw
s	spbkl	pbkl
g	grkd	rkd
x	nfklrxtv	nfklrtv
v	vtk	tk
z	hpjklz	hpjkl
b	xtkbmrlwv	xtkmrlwv
d	dcvxw	cvxw
s	jgtkdlsqz	jgtkdlqz
g	tlgrcmbhpwzj	tlrcmbhpwzj
s	smplb	mplb
r	tqpbkrc	tqpbkc
s	xsrpzt	xrpzt
r	pswdrznmchl	pswdznmchl
q	lhrqcsjfb	lhrcsjfb
f	pvfjd	pvjd
n	vnbfg	vbfg
d	jbtsrhmd	jbtsrhm
m	wdxmng	wdxng
z	wjxtz	wjxt
x	brckldxf	brckldf
p	vfzpm	vfzm
k	hxqdwmftkzgr	hxqdwmftzgr
j	qjdrg	qdrg
g	qrwfngjk	qrwfnjk
g	gpd	pd
c	lscxf	lsxf
h	hrmwdtbcx	rmwdtbcx
w	hcknxws	hcknxs
w	qbdfnrcpw	qbdfnrcp
s	scvpmhbwk	cvpmhbwk
t	zshvtjwqg	zshvjwqg
g	nkljgxm	nkljxm
l	tlh	th
l	fngztdwlb	fngztdwb
t	zwjtr	zwjr
p	bcqsgp	bcqsg
f	nchzjrvf	nchzjrv
x	nrxtgqm	nrtgqm
l	pnlh	pnh
v	svlhcq	slhcq
g	dpwnshglr	dpwnshlr
d	wkflzpdtx	wkflzptx
c	lcjx	ljx
w	wdjhx	djhx
p	czphdfm	czhdfm
w	lwrvdq	lrvdq
p	pwxmfvdlcb	wxmfvdlcb
j	tjlkxsqgn	tlkxsqgn
m	drkmn	drkn
q	rhqtg	rhtg
v	vtdmc	tdmc
z	xlkgzc	xlkgc
v	wdtxrfqvhl	wdtxrfqhl
m	xmhjckq	xhjckq
d	ztd	zt
s	tzs	tz
p	bdlsptxfmj	bdlstxfmj
s	snbwkfmgtv	nbwkfmgtv
n	dnk	dk
v	rjpxzvchgl	rjpxzchgl
t	fpt	fp
v	zpvjfdr	zpjfdr
b	bhwrs	hwrs
h	nhcg	ncg
z	ktfxqpszdjh	ktfxqpsdjh
w	fhvsblwdcmxj	fhvsbldcmxj
l	jnrkqmvlzbts	jnrkqmvzbts
h	mjnkqhsbr	mjnkqsbr
q	ctxq	ctx
d	zhmdrskj	zhmrskj
v	dgvkq	dgkq
m	pgqmfskdbv	pgqfskdbv
g	vzmthjg	vzmthj
b	gpnrzfbv	gpnrzfv
d	jdpxb	jpxb
m	hmjktd	hjktd
r	nvwczqbr	nvwczqb
r	jfwcxrt	jfwcxt
m	smq	sq
x	gbslnfx	gbslnf
r	mgtrwc	mgtwc
p	pmqwnfrl	mqwnfrl
f	cfvm	cvm
l	vclqdwt	vcqdwt
z	qpzbdr	qpbdr
v	cjvlq	cjlq
x	fbkqzxrg	fbkqzrg
k	zwgsbkcx	zwgsbcx
k	gxwfkh	gxwfh
v	fdhv	fdh
p	fwdlgkcp	fwdlgkc
s	lgkpsvj	lgkpvj
n	cldfmvwn	cldfmvw
q	zcbmlqfjp	zcbmlfjp
t	pnkvtrsdmc	pnkvrsdmc
q	lksjtcrvfqwmxh	lksjtcrvfwmxh
m	cmr	cr
r	vpqr	vpq
t	tvblnw	vblnw
b	lbgx	lgx
d	jtcpslmqdgf	jtcpslmqgf
m	ktsmxf	ktsxf
z	fqznpw	fqnpw
z	zbhxngfjq	bhxngfjq
l	lzkdp	zkdp
m	gwmhvql	gwhvql
c	tpwrc	tpwr
g	blnkwsg	blnkws
q	wqdhtzs	wdhtzs
p	njrwp	njrw
s	qsrdkcjp	qrdkcjp
x	dgxwcz	dgwcz
g	vxngqslh	vxnqslh
j	rnpfshdzjc	rnpfshdzc
r	rcdqsflk	cdqsflk
h	knjqghrmbd	knjqgrmbd
q	hqbsnkm	hbsnkm
j	ntwmdrkcfjxh	ntwmdrkcfxh
s	wstqmdkrpnvch	wtqmdkrpnvch
s	phgzfqs	phgzfq
t	tqhfnzx	qhfnzx
t	ptcf	pcf
z	zgkcjtw	gkcjtw
b	wnsbmz	wnsmz
q	wqslxbzjmg	wslxbzjmg
f	zgvpcfhqnbxd	zgvpchqnbxd
c	czxnhr	zxnhr
w	mwqdb	mqdb
n	fsdplnh	fsdplh
d	blwzd	blwz
c	wzthcfmj	wzthfmj
q	lndhqtb	lndhtb
h	lgzcqtph	lgzcqtp
d	zbxnscfdvj	zbxnscfvj
v	jsrnv	jsrn
f	frndp	rndp
d	zqd	zq
p	pwtbmrxfjz	wtbmrxfjz
p	xdgvsljp	xdgvslj
x	thx	th
b	lbpr	lpr
n	nmrk	mrk
m	mrtgxvh	rtgxvh
c	whctxs	whtxs
