input1	input2	label
s	murky	No
q	parnell	No
n	gretna	Yes
n	guida	No
b	abl	Yes
t	truthfully	Yes
o	deutschen	No
b	farscape	No
b	hdtvs	No
s	sde	Yes
k	tongs	No
p	perpetuate	Yes
h	cyborg	No
s	vigo	No
a	yanks	Yes
q	hematopoietic	No
s	clot	No
l	imprints	No
b	cabal	Yes
p	opensolaris	Yes
f	inflationary	Yes
k	musa	No
z	materia	No
h	interwoven	No
e	beggar	Yes
d	elie	No
t	traceroute	Yes
m	fgm	Yes
b	cuddle	No
r	pard	Yes
s	workbooks	Yes
c	fallback	Yes
l	permutations	No
u	extinguished	Yes
d	downer	Yes
w	abelian	No
g	silhouettes	No
p	cabela	No
z	transferee	No
b	quantitatively	No
a	abundantly	Yes
e	declination	Yes
y	sheepdog	No
e	cameraman	Yes
d	pinochet	No
t	replicating	Yes
b	excesses	No
r	mucous	No
r	poked	No
c	tci	Yes
s	slashes	Yes
y	streetpilot	No
f	renovating	No
r	paralympic	Yes
w	dwarves	Yes
o	cakewalk	No
w	pyro	No
s	phenterminediscount	Yes
e	tye	Yes
s	bna	No
v	uwa	No
i	stinks	Yes
j	trx	No
h	behav	Yes
o	blackfoot	Yes
e	caricatures	Yes
f	kuo	No
f	schaffer	Yes
t	artiste	Yes
e	kemper	Yes
w	bogen	No
i	glycemic	Yes
a	plesk	No
q	slicer	No
a	joshi	No
o	repose	Yes
r	hasten	No
f	tendered	No
u	temperance	No
p	realtytrac	No
g	sandburg	Yes
d	dnb	Yes
i	nwi	Yes
h	reza	No
y	risque	No
l	operable	Yes
b	resembled	Yes
q	wargames	No
i	guerrillas	Yes
y	saito	No
f	helpfulness	Yes
s	tce	No
i	fullsize	Yes
a	auc	Yes
k	omitting	No
c	anzac	Yes
n	kulkarni	Yes
a	earthy	Yes
r	rabbis	Yes
h	mendelssohn	Yes
o	adored	Yes
s	embellished	Yes
e	feathered	Yes
b	aggrieved	No
c	investigational	No
k	photojournalism	No
a	anaal	Yes
c	hacer	Yes
b	assisi	No
t	aggravating	Yes
r	christiansen	Yes
t	centaur	Yes
b	rubio	Yes
o	transando	Yes
m	rapist	No
u	insulted	Yes
f	ert	No
t	pratchett	Yes
w	climatology	No
z	baise	No
v	labtec	No
n	prioritization	Yes
c	pinhole	No
h	hdpe	Yes
k	bioengineering	No
w	fugitives	No
c	dirac	Yes
u	mcu	Yes
y	alveolar	No
e	westmeath	Yes
c	lewinsky	No
y	passe	No
e	webx	Yes
j	acco	No
z	soya	No
n	anecdote	Yes
b	moz	No
m	exorcist	No
h	biofeedback	No
p	atrios	No
a	honduran	Yes
r	partake	Yes
t	seaview	No
d	pseudonym	Yes
c	douche	Yes
l	altitudes	Yes
r	rsh	Yes
v	soundcard	No
e	resistive	Yes
p	carolinas	No
d	sylvain	No
h	chubb	Yes
d	snooper	No
t	atn	Yes
k	dbase	No
z	strikingly	No
k	katja	Yes
d	icr	No
n	firepower	No
u	agu	Yes
s	ges	Yes
m	cissp	No
e	mangalore	Yes
i	laois	Yes
l	ime	No
p	unmodified	No
z	keystroke	No
p	zell	No
z	parkersburg	No
g	yoon	No
r	gillmor	Yes
x	joyner	No
c	vinnie	No
r	rancher	Yes
i	ccf	No
q	grocers	No
e	simulates	Yes
e	flathead	Yes
a	castellano	Yes
g	sigia	Yes
e	vesting	Yes
y	misspelled	No
x	prono	No
o	headcount	Yes
m	panache	No
p	inu	No
h	hallelujah	Yes
d	joes	No
m	morn	Yes
g	cayuga	Yes
j	nob	No
i	tpb	No
g	glug	Yes
x	bodyguard	No
r	gnats	No
z	zodb	Yes
k	gubernatorial	No
z	goran	No
n	solon	Yes
c	bauhaus	No
c	eduard	No
t	detract	Yes
e	sarawak	No
i	sparky	No
v	sebastien	No
a	portraying	Yes
p	wirelessly	No
n	wpi	No
v	sysop	No
g	factored	No
p	pitted	Yes
p	enlarging	No
f	eula	No
u	wrecks	No
h	ohh	Yes
p	bsb	No
i	polymeric	Yes
q	bombardment	No
s	salivary	Yes
g	buckner	No
i	mfi	Yes
r	dares	Yes
e	tems	Yes
s	ftaa	No
g	eigen	Yes
s	async	Yes
d	dnd	Yes
t	kristian	Yes
w	circadian	No
s	analgesics	Yes
z	flintshire	No
b	siesta	No
t	prakash	No
p	productos	Yes
b	satirical	No
y	phenotypic	Yes
j	paar	No
g	pelagic	Yes
b	agronomy	No
r	antoinette	No
r	vss	No
g	ugo	Yes
x	aironet	No
x	cynic	No
f	weightlifting	Yes
z	amenable	No
g	yugo	Yes
i	audiophile	Yes
v	unidos	No
c	runways	No
r	frowned	Yes
g	motorcycling	Yes
a	raine	Yes
j	testbed	No
i	pediatricians	Yes
z	sass	No
m	fingerprinting	No
n	bunbury	Yes
j	tasking	No
u	rout	Yes
i	gmd	No
y	emulated	No
n	pus	No
p	tweaked	No
x	rubies	No
z	checkered	No
p	phonological	Yes
e	hatched	Yes
l	barco	No
t	gomes	No
f	osf	Yes
p	sketching	No
u	faridabad	No
e	aprs	No
p	snappy	Yes
p	hypocritical	Yes
c	opa	No
z	trample	No
o	colonic	Yes
o	jeroen	Yes
t	courtship	Yes
i	qin	Yes
i	zircon	Yes
s	cupboards	Yes
k	svt	No
o	dansko	Yes
s	caspase	Yes
i	encinitas	Yes
l	tuo	No
j	remoting	No
c	ploy	No
t	achat	Yes
d	freefind	Yes
p	tolerable	No
k	spellings	No
o	magi	No
c	canopus	Yes
e	brescia	Yes
l	alonzo	Yes
d	dme	Yes
u	gaulle	Yes
r	tutto	No
p	maplin	Yes
x	attenuated	No
h	dutchess	Yes
w	wattage	Yes
z	puke	No
i	distinfo	Yes
u	inefficiency	No
v	leia	No
a	expeditionary	Yes
i	amortized	Yes
i	truckee	No
u	albury	Yes
y	humanistic	No
y	travelogue	No
z	triglycerides	No
r	gstreamer	Yes
a	leavitt	Yes
p	merci	No
g	shotguns	Yes
t	discounting	Yes
o	etoys	Yes
b	booms	Yes
l	thirties	No
m	swipe	No
j	dionne	No
l	demented	No
s	ebscohost	Yes
t	tns	Yes
i	eri	Yes
r	bonaparte	Yes
w	geoquote	No
e	upkeep	Yes
a	truncation	Yes
g	gdi	Yes
u	bausch	Yes
o	pomeroy	Yes
b	musketeers	No
q	harrods	No
k	twickenham	Yes
g	glee	Yes
d	downgrade	Yes
f	roomates	No
a	biliary	Yes
e	dumpster	Yes
y	universalist	No
p	acdbarc	No
u	ywca	No
c	oceanview	Yes
z	fazendo	Yes
k	shayne	No
l	tomy	No
h	resized	No
w	yorkie	No
r	matteo	No
h	shanahan	Yes
n	japonica	Yes
v	froogle	No
v	rehnquist	No
t	megabyte	Yes
x	forgets	No
h	ginsberg	No
e	vivienne	Yes
u	grapple	No
a	penticton	No
o	lowlands	Yes
n	inseam	Yes
m	stimulants	Yes
s	csh	Yes
j	pressurized	No
l	sld	Yes
v	faves	Yes
d	edf	Yes
g	massagers	Yes
u	greenery	No
h	ente	No
v	proverbial	Yes
e	timesheet	Yes
a	anniston	Yes
u	sigur	Yes
b	toughbook	Yes
r	histological	No
b	clays	No
m	pcx	No
r	suzie	No
c	honeycomb	Yes
i	tranquillity	Yes
d	numa	No
y	denier	No
f	udo	No
l	etcetera	No
p	reopening	Yes
m	monastic	Yes
t	uncles	No
s	eph	No
a	soared	Yes
x	herrmann	No
r	ifr	Yes
v	quantifying	No
n	qigong	Yes
t	householders	No
t	nestor	Yes
n	cbn	Yes
z	kurzweil	Yes
n	chanukah	Yes
u	programas	No
f	fumbles	Yes
b	jobseekers	Yes
f	nitrite	No
a	catchers	Yes
u	mouser	Yes
s	rrs	Yes
a	knysna	Yes
i	arti	Yes
d	andrey	Yes
n	impediment	Yes
x	textarea	Yes
e	weis	Yes
q	pesto	No
q	hel	No
k	anarchists	No
m	ilm	Yes
s	ponderosa	Yes
r	kroatien	Yes
a	transitioning	Yes
c	freund	No
n	whoops	No
o	perilous	Yes
f	devonshire	No
n	tanto	Yes
t	catamaran	Yes
m	preoperative	No
y	cbe	No
w	violets	No
i	verilog	Yes
l	nouvelles	Yes
y	nether	No
m	helios	No
e	wheelbase	Yes
j	narayan	No
l	voyforums	No
a	csg	No
c	unctad	Yes
r	monomer	Yes
n	nomads	Yes
r	refueling	Yes
l	ilife	Yes
n	biennium	Yes
v	coho	No
n	pellepennan	Yes
e	ramble	Yes
z	quartile	No
h	anwar	No
f	infobank	Yes
u	hexagon	No
c	ceu	Yes
y	geodetic	No
f	ambulances	No
r	natura	Yes
a	anda	Yes
l	emporis	No
a	hams	Yes
j	ahmadinejad	Yes
p	lubes	No
c	consensual	Yes
m	altimeter	Yes
t	idiotic	Yes
m	nmi	Yes
p	psm	Yes
a	lawler	Yes
m	sharpener	No
q	stellenbosch	No
q	soundex	No
s	setenv	Yes
h	mpt	No
o	parti	No
t	goldfinger	No
s	cerberus	Yes
t	asahi	No
d	ascorbic	No
g	bering	Yes
a	himachal	Yes
p	dichotomy	No
e	communigate	Yes
j	formosa	No
o	covalent	Yes
q	erg	No
t	cantrell	Yes
n	tarpon	Yes
a	bough	No
s	hoot	No
r	bluffton	No
w	herewith	Yes
x	radix	Yes
h	orthologous	Yes
u	taichi	No
k	borealis	No
e	workmen	Yes
n	nerf	Yes
t	grist	Yes
b	rosedale	No
i	policyholders	Yes
s	nst	Yes
q	racecourse	No
e	penrose	Yes
t	extraterrestrial	Yes
b	kok	No
h	servicemen	No
u	starwood	No
c	duster	No
o	asco	Yes
o	nui	No
o	pronoun	Yes
l	phylogeny	Yes
i	signer	Yes
i	jis	Yes
i	tiesto	Yes
c	ameri	No
n	plankton	Yes
g	sloth	No
s	steely	Yes
p	pkt	Yes
g	seamus	No
e	pulleys	Yes
g	sublets	No
o	fates	No
n	unthreaded	Yes
s	stews	Yes
n	microstrategy	No
w	cleanups	No
g	fitchburg	Yes
o	flowchart	Yes
a	tacky	Yes
s	sauk	Yes
r	nourishment	Yes
o	supercomputing	Yes
a	gravitation	Yes
n	antiwar	Yes
p	loophole	Yes
a	illawarra	Yes
h	drags	No
u	benetton	No
p	menopausal	Yes
j	workgroups	No
g	retrograde	Yes
s	relive	No
h	ketchum	Yes
s	sade	Yes
h	exaggeration	No
e	shadowy	No
z	liquors	No
e	nieuws	Yes
s	mirago	No
y	reproducibility	Yes
g	archangel	Yes
b	abalone	Yes
q	fenwick	No
b	creases	No
a	ashmore	Yes
g	ssx	No
c	eachother	Yes
u	gsx	No
x	primordial	No
s	juggs	Yes
n	nourish	Yes
o	ded	No
d	geometries	No
a	petzl	No
f	vit	No
p	edie	No
p	uplifted	Yes
t	quirks	No
t	sbe	No
b	bundy	Yes
o	pina	No
l	crayola	Yes
o	acceptor	Yes
r	iri	Yes
i	precondition	Yes
i	percival	Yes
t	padova	No
s	gingham	No
r	indica	No
j	roddick	No
j	batterie	No
s	gossamer	Yes
i	teasers	No
u	beveled	No
l	hairdresser	No
n	consumerism	Yes
r	plover	Yes
r	flr	Yes
w	yeovil	No
w	weg	Yes
m	mow	Yes
l	boneless	Yes
w	disliked	No
b	leinster	No
w	impurity	No
r	intracranial	Yes
e	kbd	No
t	tatoo	Yes
g	gameday	Yes
l	solute	Yes
t	tupperware	Yes
g	ridgefield	Yes
u	worshipping	No
c	gce	Yes
o	quadro	Yes
n	mumps	No
y	trucos	No
a	mopar	Yes
j	chasm	No
y	haggis	No
s	electromechanical	No
j	styli	No
y	nuovo	No
h	whipple	Yes
m	fpm	Yes
q	greenish	No
t	arcata	Yes
w	perego	No
z	regiments	No
m	guwahati	No
r	loudon	No
o	legolas	Yes
w	rockaway	Yes
m	adel	No
m	exhibitionist	No
l	selfishness	Yes
a	woolley	No
p	msps	Yes
c	reactionary	Yes
t	toolset	Yes
t	ferragamo	No
s	adriatic	No
i	bott	No
a	godiva	Yes
f	ejected	No
s	nsn	Yes
f	grappling	No
m	hammering	Yes
v	vfw	Yes
z	masculinity	No
y	mingling	No
t	schrader	No
s	earnestly	Yes
b	bld	Yes
o	lightfoot	Yes
m	capitalizing	No
i	scribes	Yes
b	rucker	No
o	leed	No
a	monologue	No
i	amphitheater	Yes
l	browsed	No
a	hcg	No
w	freenet	No
v	vive	Yes
c	bundling	No
c	cannondale	Yes
k	mcat	No
l	blt	Yes
e	signaled	Yes
z	mencken	No
a	commerical	Yes
g	dagenham	Yes
m	codename	Yes
b	clem	No
c	nesgc	Yes
l	littered	Yes
n	acutely	No
p	profess	Yes
v	razors	No
g	masse	No
x	rearrange	No
a	warfarin	Yes
h	legumes	No
l	stdin	No
s	speculated	Yes
o	rohan	Yes
o	overheating	Yes
o	condon	Yes
f	inflate	Yes
d	npd	Yes
w	worded	Yes
v	gunnison	No
f	hhh	No
u	quant	Yes
e	sfmt	No
n	fleshy	No
v	devonport	Yes
g	copywriter	No
v	desirability	No
d	bodybuilder	Yes
p	poss	Yes
u	psigate	No
c	ecp	Yes
p	airforce	No
m	fleischer	No
p	sundown	No
z	atmel	No
b	rasta	No
r	ravel	Yes
j	jupiterresearch	Yes
g	flycatcher	No
q	persistently	No
k	cusack	Yes
a	jenni	No
i	gbps	No
e	decoy	Yes
c	balsam	No
r	bombshell	No
r	llbean	No
e	arnie	Yes
l	subdomains	No
g	baruch	No
k	kale	Yes
h	pcd	No
s	shemp	Yes
l	findtech	No
h	huck	Yes
y	vouyer	Yes
i	verdicts	Yes
h	horrendous	Yes
q	complainants	No
k	addy	No
e	ehs	Yes
c	fabricating	Yes
t	authorise	Yes
r	outcry	Yes
d	mmo	No
i	verdate	No
z	eyeglass	No
b	cyberpunk	Yes
f	enotes	No
t	waterside	Yes
s	pecans	Yes
n	ababa	No
i	grime	Yes
y	whitehorse	No
m	extortion	No
j	barak	No
k	juke	Yes
n	schnauzer	Yes
a	hairdressers	Yes
c	cordon	Yes
g	prioritized	No
n	rainforests	Yes
r	exo	No
k	colorless	No
a	rabin	Yes
f	idealistic	No
p	workday	No
p	eared	No
n	earphone	Yes
b	passaic	No
m	vme	Yes
p	hypermedia	Yes
a	cutlass	Yes
d	udb	Yes
i	jinx	Yes
j	illiteracy	No
o	rigor	Yes
e	carcinogens	Yes
s	greyhounds	Yes
f	offres	Yes
a	addressee	Yes
g	thefreedictionary	No
p	amalgamation	No
t	informants	Yes
s	tics	Yes
a	sublimation	Yes
c	preponderance	Yes
l	cowardly	Yes
i	harnessing	Yes
d	pretentious	No
e	extenders	Yes
s	fishman	Yes
i	hmi	Yes
t	tsk	Yes
n	inj	Yes
t	cervantes	Yes
v	wvu	Yes
s	zimmermann	No
u	wielding	No
t	gusto	Yes
w	dupage	No
c	maidens	No
k	belarusian	No
r	weimar	Yes
s	maia	No
l	lynyrd	Yes
d	messianic	No
j	mexicana	No
j	mijn	Yes
h	generalist	No
i	humbly	No
g	gastronomy	Yes
i	ugs	No
i	huckleberry	No
d	ridgewood	Yes
z	pii	No
w	langue	No
j	dua	No
w	unworthy	Yes
x	expectant	Yes
u	laurens	Yes
l	phan	No
v	lightsaber	No
k	vivanco	No
c	catheters	Yes
i	azerbaijani	Yes
d	whitmore	No
t	footy	Yes
t	joinery	No
o	wasatch	No
b	octagon	No
w	equates	No
o	sorenson	Yes
w	azalea	No
r	jeannette	No
o	fruition	Yes
t	eames	No
d	florentine	No
s	tacos	Yes
r	dwelt	No
v	misspellings	No
e	vlaanderen	Yes
w	trivandrum	No
c	oberon	No
r	kingsville	No
c	magnetics	Yes
c	rce	Yes
e	halide	Yes
f	enslaved	No
l	vil	Yes
m	cathay	No
a	metabolite	Yes
o	clo	Yes
g	genders	Yes
e	headgear	Yes
o	gretzky	No
u	jura	Yes
d	harming	No
h	insole	No
l	colvin	Yes
k	kano	Yes
t	thurrock	Yes
b	cardstock	No
u	journaling	Yes
r	univers	Yes
r	correspondingly	Yes
r	aragorn	Yes
c	principled	Yes
d	legalized	Yes
v	predicament	No
h	hilly	Yes
i	namibian	Yes
i	aisles	Yes
t	slacks	No
a	mcsd	No
b	wmp	No
s	trusty	Yes
z	fairmount	No
w	physica	No
v	subtropical	No
r	sager	Yes
t	gratuitous	Yes
l	fatally	Yes
p	trk	No
v	bowflex	No
d	caged	Yes
s	subcommittees	Yes
e	ephemeral	Yes
m	radium	Yes
i	jia	Yes
a	dissimilar	Yes
s	ramesh	Yes
r	mutilation	No
k	sitepoint	No
v	prawn	No
r	phylum	No
k	kon	Yes
o	mephisto	Yes
e	prf	No
i	mundial	Yes
v	waveforms	Yes
p	algal	No
o	schafer	No
j	riddell	No
o	waging	No
q	infringed	No
g	gimmicks	Yes
s	reparations	Yes
v	overwhelm	Yes
e	injectable	Yes
n	cognizant	Yes
p	sher	No
c	trondheim	No
h	mhs	Yes
y	profil	No
e	andalusia	No
i	libwww	Yes
h	phenix	Yes
q	tlv	No
e	rowdy	No
e	popes	Yes
a	rena	Yes
w	tcpdump	No
a	bravely	Yes
i	quinlan	Yes
b	sportsmen	No
c	ecampus	Yes
w	kaya	No
j	ethically	No
t	sity	Yes
l	fkk	No
v	freeradius	No
v	nmh	No
p	puffin	Yes
a	freeride	No
s	ahern	No
b	shaper	No
j	locksmiths	No
i	stumbles	No
v	lichfield	No
a	cheater	Yes
u	tora	No
s	hsi	Yes
v	clematis	No
e	slashing	No
r	leger	Yes
q	bootcamp	No
a	torus	No
n	mondeo	Yes
k	cotta	No
q	incomprehensible	No
c	oac	Yes
d	suez	No
e	evi	Yes
r	jre	Yes
q	clogged	No
a	vignettes	No
b	gabriella	Yes
j	fluctuating	No
i	aculaser	No
d	demeanor	Yes
x	waxman	Yes
g	raping	Yes
t	shipboard	No
r	oryza	Yes
d	leashes	No
l	labourers	Yes
f	babydoll	No
a	paganism	Yes
w	srgb	No
j	fido	No
n	sounder	Yes
d	practicality	No
o	mest	No
i	winer	Yes
g	thon	No
u	caledonian	No
t	battelle	Yes
p	inp	Yes
d	hegel	No
z	europcar	No
j	pancreatitis	No
i	americus	Yes
j	immunohistochemistry	No
n	woodlawn	Yes
i	filigree	Yes
g	stench	No
u	forecasted	No
i	bypassing	Yes
o	chock	Yes
o	chocolat	Yes
c	cursing	Yes
m	pmb	Yes
u	messier	No
e	wickedness	Yes
v	gravis	Yes
h	edson	No
r	crouching	Yes
j	nathalie	No
h	calendario	No
m	blenheim	Yes
k	clarksburg	Yes
i	attila	Yes
e	emits	Yes
b	trigonometry	No
c	virusscan	Yes
n	flanges	Yes
i	bowlers	No
t	culminated	Yes
h	thefts	Yes
c	tsi	No
m	sturm	Yes
s	ipos	Yes
z	harlingen	No
e	keypads	Yes
o	sosui	Yes
m	weiter	No
a	campanile	Yes
a	vassar	Yes
v	auld	No
u	regress	No
o	ghosh	Yes
i	iab	Yes
o	hao	Yes
y	ntu	No
k	ivey	No
k	spanned	No
r	ebenezer	Yes
i	closeness	No
d	techdirt	Yes
q	pmt	No
i	minutemen	Yes
t	redeeming	No
l	polity	Yes
i	pias	Yes
u	celiac	No
n	hough	No
s	ingested	Yes
o	hypothyroidism	Yes
l	boyfriends	No
o	jeong	Yes
a	equifax	Yes
w	baroda	No
t	scriptural	Yes
m	cybernetics	No
t	tissot	Yes
i	transylvania	Yes
k	daf	No
a	prefered	No
x	rappers	No
a	discontinuation	Yes
t	mpe	No
a	elgar	Yes
g	obscenity	No
l	cumulus	Yes
a	brltty	No
u	gaul	Yes
d	heartache	No
n	reigned	Yes
j	entitles	No
l	klan	Yes
a	exacting	Yes
z	goku	No
f	offsetting	Yes
w	wanton	Yes
e	pelle	Yes
r	airmen	Yes
h	halliwell	Yes
g	ionizing	Yes
n	angebote	Yes
s	enforces	Yes
m	morphy	Yes
l	bookmaker	No
i	curio	Yes
o	hookers	Yes
l	amalgam	Yes
d	necessitate	No
p	locket	No
c	aver	No
h	commemorating	No
d	notional	No
f	webactive	No
c	bechtel	Yes
l	reconciling	Yes
b	desolation	No
d	zambian	No
i	reinhardt	Yes
n	bridgend	Yes
e	gander	Yes
w	bendix	No
t	dists	Yes
f	bastille	No
f	magnetometer	No
p	populist	Yes
i	mimo	Yes
v	bsu	No
e	traceable	Yes
z	renfrew	No
s	hesperia	Yes
w	chautauqua	No
a	voila	Yes
t	mnemonic	No
l	interviewers	No
u	garageband	No
r	invariance	Yes
x	meriden	No
r	aspartate	Yes
a	savor	Yes
x	aramis	No
k	darkly	Yes
n	faithfulness	Yes
p	resourceful	No
z	pleural	No
x	tsu	No
u	mediating	No
x	gabriele	No
u	heraldry	No
p	incomparable	Yes
d	resonator	No
t	dilated	Yes
p	provincetown	Yes
j	afx	No
e	angered	Yes
n	surpluses	No
n	ertl	No
k	condone	No
k	holger	No
n	castlevania	Yes
a	ahora	Yes
a	vaniqa	Yes
y	finisher	No
r	mademoiselle	No
q	ead	No
r	quartets	Yes
e	heber	Yes
s	muschis	Yes
r	anthropogenic	Yes
r	constitutionality	No
e	thermos	Yes
q	macroscopic	No
e	viscount	No
x	torrington	No
y	gillingham	No
l	preliminaries	Yes
x	geopolitical	No
l	devolved	Yes
m	liquefied	No
s	flaherty	No
d	varietal	No
a	assfucked	Yes
m	alcatraz	No
q	engle	No
t	streamed	Yes
e	gorillas	No
r	resorting	Yes
c	ihc	Yes
c	shatner	No
e	euc	Yes
i	garters	No
j	juarez	Yes
b	adamant	No
o	pontoon	Yes
w	helicobacter	No
e	epidural	Yes
a	luisa	Yes
a	teardrop	Yes
e	tableau	Yes
a	anion	Yes
g	glosspost	Yes
f	numeral	No
m	mdx	Yes
w	orthodontics	No
s	vernal	No
a	tabby	Yes
n	cyngor	Yes
e	onl	No
z	claddagh	No
b	abf	Yes
z	therm	No
i	myeloid	Yes
n	napoleonic	Yes
s	tennyson	Yes
o	pugs	No
d	rubicon	No
k	sprocket	Yes
j	roh	No
i	unilever	Yes
z	ctu	No
e	genomebrowser	Yes
j	sima	No
s	hants	Yes
a	maclaren	Yes
v	disorderly	No
f	chairmans	No
d	yim	No
k	workflows	Yes
x	adn	No
l	tala	Yes
a	ansel	Yes
r	dragostea	Yes
p	ivanhoe	No
j	hrvatski	No
q	destroyers	No
a	ayala	Yes
e	bfg	No
s	analogies	Yes
y	tonawanda	No
s	imovie	No
i	regionals	Yes
m	kami	Yes
e	frigate	Yes
z	jansport	No
y	fanfic	No
a	tasha	Yes
s	nikkei	No
s	snm	Yes
l	instalment	Yes
j	lynnwood	No
i	glucophage	No
a	dazed	Yes
h	bicentennial	No
w	arl	No
q	radiologic	No
l	kts	No
m	agosto	No
t	mineralogy	No
v	corsicana	No
h	harrier	Yes
u	sciencedirect	No
w	krugerpark	No
y	oireachtas	No
i	esposito	Yes
w	adjusters	No
v	sentient	No
p	olympiad	Yes
d	fname	No
a	iar	Yes
j	allende	No
c	ldc	Yes
y	sited	No
s	entrust	Yes
u	surry	Yes
r	strainer	Yes
a	paragliding	Yes
h	whitetail	Yes
n	pagemaker	No
x	iti	No
n	astrid	No
c	tripled	No
w	gwar	Yes
f	puffs	Yes
i	atwater	No
b	overpayment	No
a	faeroe	Yes
v	wisenut	No
b	burying	Yes
n	nagel	Yes
b	blatantly	Yes
v	dispatching	No
i	chicano	Yes
i	chongqing	Yes
u	corporates	No
l	applicators	Yes
s	erasing	Yes
d	svetlana	No
r	fleer	Yes
x	bossa	No
v	deuces	No
j	fud	No
k	dalian	No
h	anycom	No
v	cyclops	No
g	gunfire	Yes
c	veritable	No
i	mcnair	Yes
i	subtilis	Yes
p	posterity	Yes
d	hdi	Yes
u	percutaneous	Yes
g	cursos	No
l	cols	Yes
l	urth	No
t	northbrook	Yes
y	keenly	Yes
m	rmk	Yes
f	mgf	Yes
e	healthful	Yes
v	voli	Yes
e	nem	Yes
e	leann	Yes
t	meine	No
s	repealing	No
p	pixmaps	Yes
c	gourd	No
z	gigablast	No
h	metronome	No
q	groaned	No
p	ferocious	No
i	blackman	No
p	voicing	No
n	fliers	No
q	mons	No
s	rdbms	Yes
i	imprimir	Yes
e	grouper	Yes
n	negate	Yes
s	sacrificial	Yes
l	roessler	Yes
j	defies	No
e	intrastate	Yes
m	manawatu	Yes
x	blass	No
y	ainsworth	No
c	abnormally	No
f	denzel	No
z	tfl	No
m	moped	Yes
y	resuming	No
w	appointees	No
y	bruising	No
b	bunkers	Yes
i	refrigerate	Yes
s	ligase	Yes
t	otp	Yes
c	flogging	No
q	religiously	No
t	beleive	No
z	mundi	No
b	warlords	No
o	hatteras	No
y	symlink	Yes
j	encroachment	No
l	almeida	Yes
o	demande	No
l	blogcritics	Yes
z	cochlear	No
p	seaboard	No
a	janelle	Yes
s	alphabets	Yes
t	atta	Yes
c	foldable	No
t	laplace	No
b	hydroponics	No
v	precast	No
e	univer	Yes
e	purest	Yes
k	southerly	No
p	fatboy	No
s	humiliated	No
q	unearthed	No
z	cei	No
u	sut	Yes
m	cataracts	No
m	westerners	No
s	camarillo	No
e	kelty	Yes
h	volunteerism	No
n	subordinates	Yes
q	pdq	Yes
n	openacs	Yes
g	hor	No
n	newham	Yes
n	energie	Yes
i	radiographic	Yes
y	kinematics	No
r	errol	Yes
o	vagabond	Yes
n	otabletest	No
n	isobaric	No
r	hba	No
u	gratuitos	Yes
n	innd	Yes
e	eads	Yes
s	personalise	Yes
q	consecrated	No
b	tbl	Yes
w	oscillating	No
v	fso	No
a	patenting	Yes
p	reciprocating	Yes
o	rto	Yes
v	subcellular	No
b	jib	Yes
b	bodice	Yes
g	foray	No
r	opiate	No
b	crosbie	Yes
q	cristal	No
m	harmonisation	Yes
a	dunfermline	No
a	janesville	Yes
w	unmistakable	No
e	egroupware	Yes
f	caritas	No
h	tsm	No
w	egf	No
i	filly	Yes
n	rhubarb	No
a	roa	Yes
h	debhelper	Yes
s	nsaids	Yes
m	milt	Yes
e	silencing	Yes
o	burleson	Yes
b	pba	Yes
l	ragtime	No
h	adopters	No
u	impor	No
o	philo	Yes
b	aesop	No
c	backseatbangers	Yes
h	rushville	Yes
b	hab	Yes
a	saitek	Yes
h	synthesizers	Yes
j	vulva	No
e	arapahoe	Yes
e	posey	Yes
m	minuteman	Yes
m	diminishes	Yes
z	zinfandel	Yes
a	mayoral	Yes
x	fortis	No
c	medicina	Yes
y	gallary	Yes
n	tidings	Yes
p	sneaking	No
z	honeys	No
l	pinus	No
g	interlink	No
a	unassisted	Yes
e	greening	Yes
c	insidious	No
x	tesol	No
y	artnet	No
p	dike	No
i	crw	No
s	immutable	No
f	bansko	No
v	brien	No
e	silvery	Yes
t	croton	Yes
p	depots	Yes
a	guevara	Yes
k	nodding	No
r	thinkin	No
j	sedu	No
a	jasmin	Yes
h	automakers	No
l	libri	Yes
g	igmp	Yes
i	misrepresented	Yes
e	overtake	Yes
h	amici	No
m	semicolon	Yes
l	bubbly	Yes
v	edwardsville	Yes
v	substantiate	No
a	algiers	Yes
x	ques	No
y	homebuyer	Yes
c	ocho	Yes
a	nodal	Yes
l	templar	Yes
o	mpo	Yes
e	unbeaten	Yes
w	rawls	Yes
c	ocx	Yes
y	cedars	No
w	fortitude	No
i	aloft	No
r	ork	Yes
h	sheeting	Yes
w	hallways	Yes
y	mated	No
c	wart	No
j	alzheimers	No
e	snooze	Yes
t	tribus	Yes
p	hollander	No
s	kestrel	Yes
s	nadh	No
l	americorps	No
s	prawns	Yes
j	nonpartisan	No
l	naps	No
u	ruffled	Yes
m	domina	Yes
r	armament	Yes
p	eldon	No
s	plums	Yes
w	tien	No
e	palomar	No
r	revisiting	Yes
i	riedel	Yes
c	fairer	No
k	hoppers	No
o	onscreen	Yes
y	gdk	No
g	distillers	No
n	enterprising	Yes
b	uploader	No
u	caltrans	No
a	tyra	Yes
u	cocksuckers	Yes
m	mtbe	Yes
q	hypertensive	No
p	xie	No
p	chinchilla	No
q	bucs	No
q	transformational	No
z	sailboats	No
e	heisman	Yes
r	grn	Yes
j	jct	Yes
p	prides	Yes
n	exemplifies	No
a	arrhythmia	Yes
