input1	input2	input3	label
q	j	lzgqc	lzgjc
p	f	kfmgxtpjzsc	kfmgxtfjzsc
g	k	gsxkcpm	ksxkcpm
d	n	dsvtbp	nsvtbp
b	i	qdbf	qdif
n	m	jpbvlncgx	jpbvlmcgx
c	h	rpqljzfkscvh	rpqljzfkshvh
c	p	xgbwqzdclvfr	xgbwqzdplvfr
x	c	qxjdnlkw	qcjdnlkw
v	q	mvgjlrkb	mqgjlrkb
n	s	qmnvzsd	qmsvzsd
l	b	zcwqrlpkbd	zcwqrbpkbd
t	r	phczktsr	phczkrsr
w	b	ndrfgjxqpscw	ndrfgjxqpscb
d	k	zrbkpdsc	zrbkpksc
b	i	bkx	ikx
f	s	fqpw	sqpw
q	z	qlwzdknr	zlwzdknr
x	p	lqbtxmkrd	lqbtpmkrd
k	z	bnjfdsgvxkl	bnjfdsgvxzl
m	i	dtcqgm	dtcqgi
n	v	vnz	vvz
k	h	nkdqmcvph	nhdqmcvph
l	p	mcxslwpb	mcxspwpb
c	n	fdcksxrgz	fdnksxrgz
d	e	gdqxmjk	geqxmjk
f	e	njlbhwqdf	njlbhwqde
p	r	shkpnv	shkrnv
m	u	rjmcnqgx	rjucnqgx
h	e	jbhmgpdcq	jbemgpdcq
q	r	ndqrk	ndrrk
r	f	kqtslxrd	kqtslxfd
q	k	thwlkfzjdqpmbsn	thwlkfzjdkpmbsn
f	x	wpcbfnzqhmg	wpcbxnzqhmg
n	w	snf	swf
m	r	qhwvm	qhwvr
m	j	rfxzmtwg	rfxzjtwg
z	d	xblvzkjfsw	xblvdkjfsw
f	b	vhtrnfclw	vhtrnbclw
r	u	hmntgr	hmntgu
g	b	fgrvnwscht	fbrvnwscht
s	z	rfsxdv	rfzxdv
g	n	lrbfg	lrbfn
n	v	rlnpvbh	rlvpvbh
d	r	krsjdlft	krsjrlft
g	l	tdzgqpslc	tdzlqpslc
m	t	pkgjfmdtb	pkgjftdtb
d	z	ghbfdtrczqxsm	ghbfztrczqxsm
b	a	znlxbwmtdf	znlxawmtdf
j	i	wxhgcvjzspl	wxhgcvizspl
x	l	xlbkfqsngh	llbkfqsngh
s	n	qtmzs	qtmzn
q	a	hsdcwtkqnb	hsdcwtkanb
q	d	mrgqvjf	mrgdvjf
l	f	fnkzblhg	fnkzbfhg
g	z	lsjcgnwq	lsjcznwq
q	i	jlkgbzfcvq	jlkgbzfcvi
z	u	hcpz	hcpu
w	v	pvzlnwrbkd	pvzlnvrbkd
w	g	kwjgf	kgjgf
k	j	skzfvxphcg	sjzfvxphcg
p	e	wpsmnxgkzd	wesmnxgkzd
j	n	gqvjrfdp	gqvnrfdp
r	x	kcrsgpzvlq	kcxsgpzvlq
w	d	jfzcwqd	jfzcdqd
l	u	lqgcdmh	uqgcdmh
r	n	wvhfrxb	wvhfnxb
l	q	qrvbkjhtlwc	qrvbkjhtqwc
v	g	nvbdzf	ngbdzf
x	r	dcbswzxln	dcbswzrln
z	y	jzt	jyt
k	d	zkrjcqxd	zdrjcqxd
n	p	jndv	jpdv
k	x	klnb	xlnb
w	r	vwf	vrf
w	u	wstkbql	ustkbql
c	o	cnx	onx
v	e	vnlckzdxj	enlckzdxj
x	c	qtxwvshm	qtcwvshm
v	l	jvqwkdt	jlqwkdt
w	y	wpjvcqr	ypjvcqr
v	o	ckzfvb	ckzfob
z	w	spdtqxnz	spdtqxnw
d	w	jfd	jfw
p	d	dpzlwbnxf	ddzlwbnxf
j	b	zcgrnjkd	zcgrnbkd
s	a	dhrsmkc	dhramkc
n	u	gtqznf	gtqzuf
h	u	cmlsvkbxpwthfd	cmlsvkbxpwtufd
s	v	nsjx	nvjx
d	l	dfslkhpj	lfslkhpj
k	w	lwsvkd	lwsvwd
h	l	vjrbzxh	vjrbzxl
w	f	sfwmdkxrpb	sffmdkxrpb
p	m	vhpfjm	vhmfjm
g	p	sgzdk	spzdk
z	r	zfsgmjkh	rfsgmjkh
v	z	bcpvsqxhfm	bcpzsqxhfm
d	x	xzwbhdm	xzwbhxm
h	k	lhw	lkw
n	j	nsm	jsm
f	n	qsfmpxh	qsnmpxh
j	i	xjkb	xikb
l	c	klhzsbmw	kchzsbmw
n	t	jwnszmgrpfb	jwtszmgrpfb
c	q	kcnbhx	kqnbhx
v	o	cvstzn	costzn
z	g	xlhwnbzpcmrq	xlhwnbgpcmrq
r	s	rgpdskjxzl	sgpdskjxzl
v	j	sbvd	sbjd
r	n	mbcdfwgklrtvxs	mbcdfwgklntvxs
d	z	mgd	mgz
w	n	wzmxptck	nzmxptck
b	n	knwdszbrg	knwdsznrg
m	f	mfc	ffc
h	i	fhmv	fimv
g	d	rdlqtgm	rdlqtdm
m	o	tscnvm	tscnvo
t	r	hgpmtnl	hgpmrnl
n	c	ldcrn	ldcrc
n	f	tlwkhnr	tlwkhfr
q	z	zdrmsfngqtw	zdrmsfngztw
c	t	zrcdbxgnj	zrtdbxgnj
f	k	rfb	rkb
j	f	jztdcn	fztdcn
r	g	pvjsrhd	pvjsghd
l	i	wzbrl	wzbri
v	i	hkgpmrvwcxtb	hkgpmriwcxtb
d	s	qzdw	qzsw
s	x	wlpsjcf	wlpxjcf
m	h	rclfsmjzpq	rclfshjzpq
g	j	qlmg	qlmj
d	j	dvmsg	jvmsg
c	e	grtdvcp	grtdvep
h	c	lrhpmb	lrcpmb
x	a	hxrgfwtjzv	hargfwtjzv
g	g	gpjxnqkvzhw	gpjxnqkvzhw
x	b	xsqh	bsqh
r	g	rmwvqxh	gmwvqxh
s	q	gdcjhrmpsb	gdcjhrmpqb
b	f	mxgbfwkz	mxgffwkz
c	t	lvqmwc	lvqmwt
s	c	gbndlsc	gbndlcc
q	i	vtbdqp	vtbdip
s	m	kmhvsrtf	kmhvmrtf
d	e	bnrzd	bnrze
c	p	zldwqcpm	zldwqppm
l	b	sdltcfhk	sdbtcfhk
c	y	psdvxkbmcrq	psdvxkbmyrq
c	t	drc	drt
w	q	lmvpzcwfkhxr	lmvpzcqfkhxr
m	v	pdmvgc	pdvvgc
w	y	csktxwbz	csktxybz
n	c	ndw	cdw
x	w	xdhrs	wdhrs
s	d	nhwsr	nhwdr
k	v	zpjkqv	zpjvqv
s	u	vzsfgnmb	vzufgnmb
z	n	cdxbfzn	cdxbfnn
l	y	lhmwkfbnq	yhmwkfbnq
f	t	cfz	ctz
p	l	cxwlpqrnkb	cxwllqrnkb
g	r	ngzq	nrzq
b	c	bks	cks
r	j	sjzvcdrpw	sjzvcdjpw
w	k	xrqwzt	xrqkzt
f	q	fhkmlpv	qhkmlpv
n	q	fvn	fvq
p	b	ptrm	btrm
w	j	wsmdq	jsmdq
s	v	pzsrxlt	pzvrxlt
m	p	vkjms	vkjps
t	u	txv	uxv
f	y	fxl	yxl
q	x	jqlrzbknhvc	jxlrzbknhvc
x	s	jgxpvcmlq	jgspvcmlq
r	m	brzmwq	bmzmwq
h	c	bjcrhspl	bjcrcspl
z	x	dbgjrnz	dbgjrnx
c	i	hjc	hji
x	z	xbmqsv	zbmqsv
n	v	xnkrt	xvkrt
t	c	kvtx	kvcx
v	x	tjsqv	tjsqx
j	v	sjvfplcbmgxw	svvfplcbmgxw
h	o	vkpbjtfgxh	vkpbjtfgxo
n	j	swnmkl	swjmkl
p	k	hpt	hkt
w	x	nwqj	nxqj
k	k	rclnqgkfz	rclnqgkfz
g	l	fjqg	fjql
g	t	lcgxw	lctxw
m	x	rtqlmg	rtqlxg
h	y	ctbwxh	ctbwxy
t	k	qhzgkjtpxfbnr	qhzgkjkpxfbnr
q	z	thjqkm	thjzkm
h	i	hfg	ifg
h	o	qdjzwh	qdjzwo
f	h	fzw	hzw
p	g	tqsxjdcplnvg	tqsxjdcglnvg
f	w	jztkfl	jztkwl
r	d	rkxw	dkxw
x	t	flxtqcb	flttqcb
m	j	bzmrktf	bzjrktf
w	i	slgbvdw	slgbvdi
s	k	cjthnmvzs	cjthnmvzk
p	h	cdwtxhklbp	cdwtxhklbh
n	i	fzntpsvqhm	fzitpsvqhm
d	g	qsdplw	qsgplw
n	r	bxzdcpwnsr	bxzdcpwrsr
r	w	bklmrc	bklmwc
n	y	bcfntg	bcfytg
d	i	qklxdth	qklxith
p	d	hlfpcvr	hlfdcvr
p	v	ncmrpxgfd	ncmrvxgfd
m	y	xlmqdkns	xlyqdkns
s	p	sft	pft
d	a	rcfzdjhv	rcfzajhv
t	k	qktfvl	qkkfvl
f	v	rfctxkd	rvctxkd
f	c	rqxfz	rqxcz
r	v	zrdsvfwkt	zvdsvfwkt
b	l	khzbmtxwgs	khzlmtxwgs
s	u	tbhdflsnw	tbhdflunw
w	z	wqps	zqps
x	h	zxrgnmtqsw	zhrgnmtqsw
q	j	zmhvqnj	zmhvjnj
f	x	qtf	qtx
f	x	zfl	zxl
h	o	hngvx	ongvx
r	e	srhwftk	sehwftk
t	g	bfgsxztkhvpn	bfgsxzgkhvpn
n	p	fgtdnxk	fgtdpxk
x	t	jxbqg	jtbqg
z	c	fqzmk	fqcmk
l	w	gtpxwlj	gtpxwwj
v	o	lrjvtf	lrjotf
j	n	jgx	ngx
w	x	dskjtcfwmr	dskjtcfxmr
b	a	dkqzsmbxr	dkqzsmaxr
v	g	kdv	kdg
l	a	bpldz	bpadz
p	c	dznvtpsjg	dznvtcsjg
k	a	knrvgbdm	anrvgbdm
q	w	xzhqfm	xzhwfm
h	c	dth	dtc
l	u	lqxbrfmw	uqxbrfmw
m	v	nqm	nqv
l	m	nkjpzvlrb	nkjpzvmrb
g	i	kdpg	kdpi
n	b	wltxrdn	wltxrdb
l	e	jblcwkxr	jbecwkxr
c	e	cdzs	edzs
z	a	pzklfmwn	paklfmwn
p	g	wpdngscvk	wgdngscvk
r	h	zpqnr	zpqnh
j	z	kltvgxj	kltvgxz
q	x	hvswkmqgtcdfzrj	hvswkmxgtcdfzrj
n	i	ndsxtrl	idsxtrl
v	o	pvz	poz
b	x	bmsl	xmsl
z	g	rlghskznfvmjx	rlghskgnfvmjx
f	l	nfhpq	nlhpq
h	a	gnvht	gnvat
n	c	nptskzdhxqg	cptskzdhxqg
r	r	hpxtjblr	hpxtjblr
r	h	dlrmtv	dlhmtv
n	o	kntsljmhdp	kotsljmhdp
k	c	gcdwxkz	gcdwxcz
w	y	jxwvghd	jxyvghd
f	c	fsrdqbjlhkw	csrdqbjlhkw
b	y	brjnkfz	yrjnkfz
r	u	fcnmvjr	fcnmvju
l	c	gsnlrcwtx	gsncrcwtx
f	t	pfsjctkxz	ptsjctkxz
m	x	mxr	xxr
t	f	qxzsftb	qxzsffb
q	n	pdjkflqnr	pdjkflnnr
g	x	wscqzgx	wscqzxx
q	t	rpjcklq	rpjcklt
d	f	sqwdzmf	sqwfzmf
f	v	fntlsm	vntlsm
w	m	qwjxdv	qmjxdv
c	y	cdbnwjqp	ydbnwjqp
q	r	hgnxjzpvsqc	hgnxjzpvsrc
s	n	nmlgzxpfwjs	nmlgzxpfwjn
h	x	mblsh	mblsx
k	j	pjcsqxk	pjcsqxj
f	r	pjhmbnqfkw	pjhmbnqrkw
x	y	bmjgkzx	bmjgkzy
z	i	rkcsmgz	rkcsmgi
w	o	fjwgtcdrp	fjogtcdrp
l	o	dltw	dotw
k	a	nhjvkp	nhjvap
n	t	mdnbz	mdtbz
c	l	frkc	frkl
b	x	xbqwfp	xxqwfp
h	g	mhxqpzl	mgxqpzl
s	n	zmjdbngscxklwt	zmjdbngncxklwt
f	u	bgpfj	bgpuj
h	a	lmgpzvrjnhfw	lmgpzvrjnafw
j	d	jvkg	dvkg
l	r	nlvmqgdc	nrvmqgdc
g	p	jfbgx	jfbpx
d	a	gldfzb	glafzb
g	z	jndqsfhlg	jndqsfhlz
d	g	zxwmjlvdht	zxwmjlvght
z	z	pmnhftzlw	pmnhftzlw
l	n	lwt	nwt
b	l	plhtdbc	plhtdlc
k	d	nckfxgz	ncdfxgz
z	o	dhcvzbfj	dhcvobfj
r	u	dfjhr	dfjhu
v	s	jvlbxzwn	jslbxzwn
d	j	txdfjwnvr	txjfjwnvr
r	a	tnjwvcr	tnjwvca
x	t	kxs	kts
g	h	smgjq	smhjq
h	g	lcdkh	lcdkg
x	g	fgpxvnkh	fgpgvnkh
l	g	shbtl	shbtg
q	r	zdqsfk	zdrsfk
c	c	tjc	tjc
g	x	gwxqf	xwxqf
f	y	wbfztrh	wbyztrh
n	k	zghcsbjrnk	zghcsbjrkk
g	g	gqpc	gqpc
z	i	vcnmdszjhwf	vcnmdsijhwf
g	b	jsgrnzqhl	jsbrnzqhl
f	o	hrfgwqmkvz	hrogwqmkvz
s	b	qvms	qvmb
l	w	fphdvqglc	fphdvqgwc
h	z	cfdbnh	cfdbnz
f	k	qndkrsgjfm	qndkrsgjkm
f	x	tfq	txq
b	x	hkb	hkx
k	q	bgxtrnwkf	bgxtrnwqf
z	v	bskz	bskv
q	n	zlwjqspr	zlwjnspr
r	h	hxfrkw	hxfhkw
v	v	dzshcbvwk	dzshcbvwk
v	z	fbzxqnvpl	fbzxqnzpl
m	q	rcfwszdgtm	rcfwszdgtq
x	y	zvmjfx	zvmjfy
p	t	hvpn	hvtn
l	m	jncmxkpdl	jncmxkpdm
d	p	xgldb	xglpb
j	m	jmq	mmq
b	x	mfnbphctk	mfnxphctk
d	l	dlmtk	llmtk
p	q	rptwfq	rqtwfq
k	e	czkldfwmq	czeldfwmq
r	h	pbhjrts	pbhjhts
k	l	crjhkpgq	crjhlpgq
z	b	pnzg	pnbg
c	o	jdkthrc	jdkthro
g	i	hzbqwgpxcm	hzbqwipxcm
z	h	kszgwn	kshgwn
v	u	vjz	ujz
v	f	rbvxcnldtfzjm	rbfxcnldtfzjm
t	a	bjqrctdnp	bjqrcadnp
q	p	frnqd	frnpd
c	c	bkmfczxv	bkmfczxv
s	r	vfjs	vfjr
r	f	msr	msf
n	b	slktjngmhdrqpvf	slktjbgmhdrqpvf
h	m	mqgjrdhvt	mqgjrdmvt
l	c	zljsgfdx	zcjsgfdx
h	i	txwfnvjhmlcd	txwfnvjimlcd
c	q	lbhcnt	lbhqnt
x	k	hkxgbfqsr	hkkgbfqsr
c	s	cdqmtns	sdqmtns
h	r	jdpnbchq	jdpnbcrq
k	q	xftdwkzbs	xftdwqzbs
j	i	xtjwdqlh	xtiwdqlh
n	e	lwfndt	lwfedt
s	h	jgcdmsrlz	jgcdmhrlz
g	x	zbjvgwc	zbjvxwc
b	t	hlxbfg	hlxtfg
j	f	gjd	gfd
z	e	zxpldjmsb	expldjmsb
x	h	nswkxqdvh	nswkhqdvh
t	t	qwstjdzrn	qwstjdzrn
z	j	kdczrbqln	kdcjrbqln
s	i	sjpt	ijpt
b	s	tblm	tslm
j	d	vrhjwgcs	vrhdwgcs
j	p	hkjt	hkpt
r	o	rsbpdmh	osbpdmh
p	b	kwjsqprv	kwjsqbrv
w	f	gznwcsh	gznfcsh
k	y	ckjrfdsq	cyjrfdsq
d	t	gvcjfnd	gvcjfnt
z	l	fntgwxzlh	fntgwxllh
w	e	rwkcxsqfd	rekcxsqfd
d	x	vbcknd	vbcknx
g	g	ctgrf	ctgrf
t	p	tngbpxsrl	pngbpxsrl
n	c	nvl	cvl
c	n	dfc	dfn
r	p	jdmfrt	jdmfpt
r	m	fkmwrnx	fkmwmnx
q	l	mzqksjp	mzlksjp
d	w	plznvdck	plznvwck
c	a	jnc	jna
w	i	rqzmdbw	rqzmdbi
j	b	xjqlvm	xbqlvm
m	g	vhfmzpsljdq	vhfgzpsljdq
j	i	rtmjl	rtmil
h	f	vhlwfkb	vflwfkb
t	k	ghtdb	ghkdb
n	e	xsktnl	xsktel
z	x	cfzhk	cfxhk
d	t	nxmtbdzvqk	nxmtbtzvqk
s	q	mnkhlsq	mnkhlqq
w	v	jwtxsvkfrq	jvtxsvkfrq
r	c	wpr	wpc
r	x	zmrn	zmxn
s	x	nsr	nxr
v	i	vkxfs	ikxfs
k	i	rtkbcqz	rtibcqz
q	o	cql	col
d	v	vnsxdb	vnsxvb
d	b	lrdsmn	lrbsmn
t	v	dqwvfhjtk	dqwvfhjvk
b	m	sqvcblt	sqvcmlt
l	t	wgzmlnhdp	wgzmtnhdp
s	c	bqmdsfc	bqmdcfc
v	p	drjvbkpzf	drjpbkpzf
n	a	bwknhqp	bwkahqp
r	f	jzfsr	jzfsf
b	h	zbfkxqds	zhfkxqds
h	f	ghjfkwq	gfjfkwq
c	t	cnldtvhzk	tnldtvhzk
t	f	tmcp	fmcp
r	y	vjr	vjy
l	s	pwzxcbvsl	pwzxcbvss
v	v	bknhvg	bknhvg
q	n	pxqzbcg	pxnzbcg
r	b	tbrcxd	tbbcxd
l	g	cnxpfsmqbl	cnxpfsmqbg
v	s	vpqtrc	spqtrc
h	r	fhxw	frxw
s	i	vnstljbp	vnitljbp
z	h	trdqmzf	trdqmhf
h	g	chk	cgk
x	h	xpb	hpb
d	c	fdclg	fcclg
v	b	pvd	pbd
q	c	qrkfvhpw	crkfvhpw
k	v	xjdcmrsnzkvgl	xjdcmrsnzvvgl
h	a	tzlbhvwgmnsk	tzlbavwgmnsk
b	n	djtb	djtn
z	d	pshzrc	pshdrc
h	q	kbzxvpmhn	kbzxvpmqn
c	c	spck	spck
l	e	sldq	sedq
f	q	fvbhkjrdp	qvbhkjrdp
w	q	gqw	gqq
w	l	hjwzfpl	hjlzfpl
h	u	zhmrjc	zumrjc
p	r	lkdnrpv	lkdnrrv
d	w	svdjlr	svwjlr
j	l	svjqbm	svlqbm
c	v	pxlc	pxlv
b	q	bnhqpsx	qnhqpsx
g	x	xsgw	xsxw
c	d	bldxmqcvg	bldxmqdvg
t	a	bjkwmglpth	bjkwmglpah
c	q	cjzhxn	qjzhxn
p	f	dcbnprzlhxw	dcbnfrzlhxw
p	b	xzjgwcpmf	xzjgwcbmf
h	g	mvhwfzdxbj	mvgwfzdxbj
k	g	bzjxlsdkmp	bzjxlsdgmp
z	f	kzshpt	kfshpt
f	v	czjkdmfhtl	czjkdmvhtl
l	x	dklhc	dkxhc
f	p	qmclsrfx	qmclsrpx
w	v	pzwgsjfhnqxm	pzvgsjfhnqxm
p	e	mtfrjdp	mtfrjde
j	t	gcqmjbnk	gcqmtbnk
m	w	xnzmj	xnzwj
n	s	nbl	sbl
c	v	wnghcbt	wnghvbt
d	e	gdt	get
p	p	pmsfjrwtc	pmsfjrwtc
k	y	drgxtszmlqkcwn	drgxtszmlqycwn
b	w	vlbx	vlwx
p	m	tmgkwp	tmgkwm
p	y	prhqsxcvd	yrhqsxcvd
j	l	cpnzkmtj	cpnzkmtl
m	k	ngqvmhtfbs	ngqvkhtfbs
c	a	scr	sar
q	q	fqrvgdtxk	fqrvgdtxk
x	r	jxwchmktbng	jrwchmktbng
h	v	frckhwnt	frckvwnt
k	f	thrbdk	thrbdf
v	n	vpfbmc	npfbmc
l	a	klgtdmvs	kagtdmvs
l	m	xdrgsnlf	xdrgsnmf
d	x	dzx	xzx
r	p	rmpfhwdjbl	pmpfhwdjbl
s	o	wtzsm	wtzom
z	v	rgnzk	rgnvk
l	a	sqjl	sqja
h	t	jzhsx	jztsx
k	w	dfkqvtmsw	dfwqvtmsw
d	b	trd	trb
l	f	lpqxkgrcf	fpqxkgrcf
m	b	gmqdwj	gbqdwj
t	a	gfbxkctsrz	gfbxkcasrz
s	z	zwsxgkhp	zwzxgkhp
v	q	lzxvbj	lzxqbj
j	p	jrglzwktqfhxn	prglzwktqfhxn
c	y	plzfnsmjvcg	plzfnsmjvyg
j	u	svdxj	svdxu
t	e	pbtlmhkf	pbelmhkf
x	i	jrzxgfv	jrzigfv
f	a	mqzfwrn	mqzawrn
s	q	bvmwts	bvmwtq
v	i	rfjhtkvd	rfjhtkid
w	x	phwn	phxn
m	o	btxm	btxo
d	a	xcfdn	xcfan
b	b	bgfnj	bgfnj
z	r	vnsrthzw	vnsrthrw
t	f	hkmtc	hkmfc
n	k	xfvbnrm	xfvbkrm
d	c	dqg	cqg
v	f	fvhrtgn	ffhrtgn
r	u	cnqjr	cnqju
q	p	rjvlxqd	rjvlxpd
s	b	scpzdjgnw	bcpzdjgnw
f	j	thbf	thbj
d	x	tswjrbmdp	tswjrbmxp
q	k	ntq	ntk
v	d	mbnpfgvsl	mbnpfgdsl
b	r	rjlbzmqfp	rjlrzmqfp
p	s	pwv	swv
j	t	wrgsqjt	wrgsqtt
w	b	hnkqsxlzwf	hnkqsxlzbf
j	o	bgzsxwtmjq	bgzsxwtmoq
d	c	xscfdlqg	xscfclqg
t	r	xzwfjtnskb	xzwfjrnskb
s	t	qzblkms	qzblkmt
x	v	ghx	ghv
r	v	hckgdqjlxrn	hckgdqjlxvn
r	e	qvrxtcdkfwb	qvextcdkfwb
l	s	mtslvkf	mtssvkf
g	a	jscmgq	jscmaq
w	b	swbx	sbbx
v	k	bfwvxk	bfwkxk
f	i	lpknmgftb	lpknmgitb
g	v	rbzgtx	rbzvtx
q	y	fpjswqxnlbgc	fpjswyxnlbgc
v	n	bvsfctwn	bnsfctwn
z	y	kxztnb	kxytnb
g	z	snxcpfg	snxcpfz
w	a	fgmnlsw	fgmnlsa
k	k	qhgdpklmv	qhgdpklmv
g	n	qcwhgjv	qcwhnjv
m	s	mnwpblqdrvt	snwpblqdrvt
l	a	xnlghfwpjt	xnaghfwpjt
r	i	trsgfpn	tisgfpn
t	e	sqpcjvt	sqpcjve
p	z	prs	zrs
p	c	qbcpxmkz	qbccxmkz
b	v	bwztjc	vwztjc
f	b	cmnvfhdx	cmnvbhdx
w	k	mslbw	mslbk
r	c	nrlfmsdxk	nclfmsdxk
r	m	bxzr	bxzm
t	h	lfcvjzqt	lfcvjzqh
v	s	vsncq	ssncq
z	v	wkzdgvhs	wkvdgvhs
t	o	qfxgpwt	qfxgpwo
v	b	mgvsqjz	mgbsqjz
d	k	ntxdcqvplbgfrs	ntxkcqvplbgfrs
v	k	wxrcvb	wxrckb
c	u	pcmd	pumd
r	i	xpvtrg	xpvtig
z	e	psgvdbqmlthz	psgvdbqmlthe
x	h	cpxhtl	cphhtl
n	j	qchnx	qchjx
g	m	mgvrqlfxz	mmvrqlfxz
r	q	crbxvnfdz	cqbxvnfdz
d	n	vdstmg	vnstmg
w	k	hsgmwrfp	hsgmkrfp
k	a	kmnfszp	amnfszp
x	i	xvbstplwqdrfcmkhzgnj	ivbstplwqdrfcmkhzgnj
s	y	wdhlgbs	wdhlgby
l	x	hlx	hxx
z	k	gfzqskvxrl	gfkqskvxrl
f	l	kflbm	kllbm
t	n	xbtwlg	xbnwlg
v	k	hwfzslvbx	hwfzslkbx
p	z	fwsgjxtp	fwsgjxtz
c	w	xcfg	xwfg
g	k	hvcgnfjxlkd	hvcknfjxlkd
c	l	mtqcf	mtqlf
q	p	fqxjtm	fpxjtm
r	n	xgsrjm	xgsnjm
h	j	vlxhftqd	vlxjftqd
n	f	kpvzlmsnxdfj	kpvzlmsfxdfj
h	v	qhg	qvg
l	v	zrwljstbfxp	zrwvjstbfxp
t	w	dtrjgpbz	dwrjgpbz
k	g	rzkbjlp	rzgbjlp
f	l	hlfmnp	hllmnp
k	n	bhjwlzkv	bhjwlznv
k	j	fdk	fdj
c	m	scjnl	smjnl
f	y	hvfdm	hvydm
t	o	zvgrjnqxt	zvgrjnqxo
f	z	kngrvflz	kngrvzlz
z	a	njdwbpmvxgtz	njdwbpmvxgta
t	j	frbqpwkt	frbqpwkj
j	i	ctjfgbsv	ctifgbsv
l	x	ltfmk	xtfmk
l	x	fmbjlz	fmbjxz
f	k	fmnbvz	kmnbvz
t	u	kxtr	kxur
q	y	jbngcdqwrkmzs	jbngcdywrkmzs
l	d	cvlzrnmsht	cvdzrnmsht
h	d	qmhr	qmdr
c	z	fswcdbhkvg	fswzdbhkvg
h	s	nzhrbsk	nzsrbsk
j	z	cjlrpv	czlrpv
z	z	mzjskflc	mzjskflc
z	k	hwfdz	hwfdk
r	j	rqxcp	jqxcp
t	m	tjdrpq	mjdrpq
k	l	bhzprmdk	bhzprmdl
h	w	bhwl	bwwl
v	z	dgvq	dgzq
h	f	nqbflhxwd	nqbflfxwd
s	q	trsgm	trqgm
f	g	vfgjz	vggjz
f	b	szxfnk	szxbnk
s	q	kslfnm	kqlfnm
s	u	ztvsxkq	ztvuxkq
f	i	fvbm	ivbm
s	b	vwsk	vwbk
x	y	msgprwx	msgprwy
s	o	rnfpvls	rnfpvlo
d	u	ldxck	luxck
m	k	mhgrjfbczk	khgrjfbczk
c	t	dcn	dtn
d	q	tsdq	tsqq
z	a	bsdwfqlzn	bsdwfqlan
t	k	srlmtqzdg	srlmkqzdg
n	z	fjtsndvwh	fjtszdvwh
d	b	ndf	nbf
h	x	hcmbpj	xcmbpj
p	v	cvbpdnkm	cvbvdnkm
c	b	tjcwbgz	tjbwbgz
l	w	flsn	fwsn
w	q	cmvkxfwr	cmvkxfqr
g	i	wdzksrqbg	wdzksrqbi
c	b	mpkrslbc	mpkrslbb
x	d	nmkhbpjcx	nmkhbpjcd
f	b	ncflmq	ncblmq
l	p	phbvml	phbvmp
k	z	jdlxkr	jdlxzr
p	m	fpbgx	fmbgx
t	m	qntfvsh	qnmfvsh
x	m	shkwx	shkwm
x	m	xdv	mdv
z	z	dfzmqbjpx	dfzmqbjpx
l	i	qldgk	qidgk
z	j	pcgwzm	pcgwjm
b	x	qshvfbr	qshvfxr
n	o	phwmvnzxsb	phwmvozxsb
l	t	zmxcslbkj	zmxcstbkj
l	c	vghlcq	vghccq
m	v	ckmhdzvlqxt	ckvhdzvlqxt
g	o	bvgsw	bvosw
t	q	znwcbphxtgmdv	znwcbphxqgmdv
z	w	zrpmljx	wrpmljx
p	h	gzhpsd	gzhhsd
n	y	bdn	bdy
f	j	hbprkzxqltdjfgw	hbprkzxqltdjjgw
l	p	qxrdtzghfbslw	qxrdtzghfbspw
b	z	hxnrlzfqb	hxnrlzfqz
d	z	dcfx	zcfx
m	a	wsmzlqtdc	wsazlqtdc
p	l	rjndspv	rjndslv
b	n	cjnvrbz	cjnvrnz
k	k	nmgck	nmgck
v	b	fglcvsrmbpkqxw	fglcbsrmbpkqxw
r	l	mfshnrqpk	mfshnlqpk
g	m	wltngq	wltnmq
t	x	tmvzsjqd	xmvzsjqd
z	e	vghjzmcb	vghjemcb
d	z	tdvljr	tzvljr
s	u	znqrxksw	znqrxkuw
f	m	vqwfr	vqwmr
r	r	hvrmkfjtznbpc	hvrmkfjtznbpc
h	f	wckrhs	wckrfs
r	i	nbztrkgqcvhpws	nbztikgqcvhpws
p	d	ngxtbp	ngxtbd
z	c	pchfwdvrzjqmb	pchfwdvrcjqmb
v	j	swvlzbpf	swjlzbpf
s	g	knrs	knrg
w	a	fhbwpgj	fhbapgj
s	y	mkhcsqxlfr	mkhcyqxlfr
c	k	nhwpscm	nhwpskm
b	w	gvdb	gvdw
x	z	mcjbxk	mcjbzk
l	l	kglqm	kglqm
t	l	qzbnjchtwdv	qzbnjchlwdv
h	p	lrbhsv	lrbpsv
f	u	vbmrfxqkj	vbmruxqkj
s	u	zpsjwv	zpujwv
d	l	dpnt	lpnt
p	y	lpdv	lydv
n	b	wclstmgnr	wclstmgbr
k	c	zgjqdfk	zgjqdfc
x	l	kvxnbm	kvlnbm
q	r	jlzpgsrq	jlzpgsrr
x	s	rpxlz	rpslz
q	d	dgq	dgd
q	j	ctrqxdvfg	ctrjxdvfg
f	q	cnjf	cnjq
z	p	jfznsdxp	jfpnsdxp
k	x	mpckd	mpcxd
q	i	ptqkr	ptikr
c	j	clr	jlr
q	l	jgrkmqstcx	jgrkmlstcx
v	d	zgmvk	zgmdk
p	w	jsp	jsw
g	w	gwchm	wwchm
b	w	lwjpb	lwjpw
c	q	tkvcwhm	tkvqwhm
t	s	xtgcr	xsgcr
t	y	kpt	kpy
m	h	lwmns	lwhns
